data;altitude;campanha;direcao_graus;velocidade_km/h
2018-01-22 19:00:00;509.0;;59.42077312751098;7.896144185613933
2018-01-22 19:00:00;659.0;;42.04922089099417;7.0740831914812565
2018-01-22 19:00:00;909.0;;11.97613244420597;6.949256650894353
2018-01-22 22:00:00;509.0;;21.037511025422692;8.607743955299771
2018-01-22 22:00:00;659.0;;3.6677880555333493;8.050489488223638
2018-01-22 22:00:00;909.0;;343.07248693585217;7.428863843145799
2018-01-23 02:00:00;509.0;;317.7263109939061;16.843255890711728
2018-01-23 02:00:00;659.0;;315.2417529092693;17.26133728886574
2018-01-23 02:00:00;909.0;;314.20057588668334;15.66040398584862
2018-01-23 01:00:00;509.0;;315.0;19.081983597100205
2018-01-23 01:00:00;659.0;;313.2773379283774;19.38207135473412
2018-01-23 01:00:00;909.0;;312.34260931709554;17.279765768088012
2018-01-23 19:00:00;509.0;;56.309932474021906;13.740755910793512
2018-01-23 19:00:00;659.0;;45.971021931080344;12.893115255825725
2018-01-23 19:00:00;909.0;;29.804751473181685;12.226234497996884
2018-01-23 22:00:00;509.0;;47.02136494035684;18.583723442841503
2018-01-23 22:00:00;659.0;;40.86240641585608;17.160245132281975
2018-01-23 22:00:00;909.0;;33.25436657471385;15.026708089265886
2018-01-25 19:00:00;509.0;;230.079607860014;6.5807247321248585
2018-01-25 19:00:00;659.0;;243.434948822922;5.757875042061632
2018-01-25 19:00:00;909.0;;267.56335175319106;4.84538099637139
2018-01-25 22:00:00;509.0;;211.75948008480813;2.5439123412570326
2018-01-25 22:00:00;659.0;;225.0;1.747967963093212
2018-01-25 22:00:00;909.0;;236.3099324740124;0.7427435627456777
2018-01-26 19:00:00;509.0;;195.98963973731247;18.32184428489657
2018-01-26 19:00:00;659.0;;197.60763044810625;18.04647007034901
2018-01-26 19:00:00;909.0;;200.04095181220433;17.43257883963231
2018-01-26 22:00:00;509.0;;156.33685929180496;20.017010566016296
2018-01-26 22:00:00;659.0;;155.67810677227487;20.00667291180639
2018-01-26 22:00:00;909.0;;156.9672434068116;18.691023781484343
2018-01-27 02:00:00;509.0;;132.29208251413397;21.58237137109843
2018-01-27 02:00:00;659.0;;130.3013194827004;21.338656939929585
2018-01-27 02:00:00;909.0;;126.18709836225588;19.015150222914542
2018-01-27 01:00:00;509.0;;132.84204954784218;25.144871703789008
2018-01-27 01:00:00;659.0;;131.11862396779006;24.746808380072395
2018-01-27 01:00:00;909.0;;127.2433285374075;22.12486992052145
2018-01-27 07:00:00;509.0;;165.28492834940045;10.542793415409516
2018-01-27 07:00:00;659.0;;161.22196677755525;10.87906264344508
2018-01-27 07:00:00;909.0;;158.31093503538236;9.754594866010814
2018-01-27 10:00:00;509.0;;185.15208170220419;12.61697447885184
2018-01-27 10:00:00;659.0;;180.0;12.771999999999874
2018-01-27 10:00:00;909.0;;174.48852258397795;11.796535635516156
2018-01-27 13:00:00;509.0;;183.2094863177921;11.0383135034297
2018-01-27 13:00:00;659.0;;181.05118074954146;11.228889749214028
2018-01-27 13:00:00;909.0;;178.92917554521156;11.0229250655168
2018-01-27 19:00:00;509.0;;150.58440116690392;22.229872244347224
2018-01-27 19:00:00;659.0;;150.71426223063796;22.319650826121897
2018-01-27 19:00:00;909.0;;152.68439202655725;21.09866441270625
2018-01-27 22:00:00;509.0;;138.12213046211505;20.0585723569751
2018-01-27 22:00:00;659.0;;138.202020583321;20.86252223485967
2018-01-27 22:00:00;909.0;;139.0567378612948;20.59021267495797
2018-01-28 02:00:00;509.0;;111.27496997170701;12.490209966209509
2018-01-28 02:00:00;659.0;;111.95440185841647;14.325889326670541
2018-01-28 02:00:00;909.0;;112.23273719388976;15.244347969001574
2018-01-28 01:00:00;509.0;;114.37646861667469;14.474340468567132
2018-01-28 01:00:00;659.0;;115.73473569081958;15.893403977751552
2018-01-28 01:00:00;909.0;;116.40227951408409;16.21424154871317
2018-01-29 19:00:00;509.0;;212.94921511658865;6.6281120237965006
2018-01-29 19:00:00;659.0;;234.86580694308165;6.801120495917892
2018-01-29 19:00:00;909.0;;258.00310069207654;8.42398961300386
2018-01-29 22:00:00;509.0;;146.76828893201304;3.5709967796124027
2018-01-29 22:00:00;659.0;;181.9091524329918;3.0917161900796577
2018-01-29 22:00:00;909.0;;230.38931175996882;3.877235226291826
2018-01-30 02:00:00;509.0;;36.313645418763855;10.609499988217971
2018-01-30 02:00:00;659.0;;25.232831323210526;9.90622279176089
2018-01-30 02:00:00;909.0;;5.572197803965588;8.486099928707047
2018-01-30 01:00:00;509.0;;56.97613244420533;9.827733004106731
2018-01-30 01:00:00;659.0;;47.082565279731526;8.01681495358372
2018-01-30 01:00:00;909.0;;19.885165113858445;5.147939587835281
2018-01-30 04:00:00;509.0;;7.1805354977226505;13.184402337610866
2018-01-30 04:00:00;659.0;;0.4182099414995509;14.111375907401852
2018-01-30 04:00:00;909.0;;351.34745820888486;14.377634193426777
2018-01-30 07:00:00;509.0;;322.0207791452018;14.89659199280155
2018-01-30 07:00:00;659.0;;322.3297477167594;17.697126574672815
2018-01-30 07:00:00;909.0;;322.9617508910087;21.032690793143765
2018-01-30 10:00:00;509.0;;291.42867268465034;20.580678438768736
2018-01-30 10:00:00;659.0;;293.73094016077164;23.290302059011715
2018-01-30 10:00:00;909.0;;298.13709649294356;26.86484060998664
2018-01-30 13:00:00;509.0;;260.31764899835144;22.04705315909576
2018-01-30 13:00:00;659.0;;263.2621114052493;24.580772506167758
2018-01-30 13:00:00;909.0;;269.1786114073874;28.739953253267107
2018-01-30 19:00:00;509.0;;216.08169932917124;23.960067132627085
2018-01-30 19:00:00;659.0;;217.72855444941843;24.74337852840635
2018-01-30 19:00:00;909.0;;221.07728710948876;25.55105950836468
2018-01-30 22:00:00;509.0;;218.53018001482621;14.219969760867938
2018-01-30 22:00:00;659.0;;217.77568430595335;15.63735402809553
2018-01-30 22:00:00;909.0;;215.68291393087344;18.8942544176795
2018-01-31 02:00:00;509.0;;237.68752137386883;14.259084297387258
2018-01-31 02:00:00;659.0;;231.8211523647841;15.330400418775465
2018-01-31 02:00:00;909.0;;220.4790421004177;15.707753276646287
2018-01-31 01:00:00;509.0;;235.6965107357778;13.341581690339382
2018-01-31 01:00:00;659.0;;229.88275956383194;14.546357104099815
2018-01-31 01:00:00;909.0;;219.13039955698463;15.668192620720149
2018-01-31 04:00:00;509.0;;238.60452886463065;16.410650962103574
2018-01-31 04:00:00;659.0;;233.06123726770886;17.13921237980294
2018-01-31 04:00:00;909.0;;222.66797631837497;16.109213171349882
2018-02-03 19:00:00;509.0;;147.81489410810838;17.40334281108111
2018-02-03 19:00:00;659.0;;147.33113946598712;16.028666600812628
2018-02-03 19:00:00;909.0;;150.1990563143797;13.056646621548804
2018-02-03 22:00:00;509.0;;136.12330271407478;14.860583568622104
2018-02-03 22:00:00;659.0;;135.28505127758316;14.639412863909573
2018-02-03 22:00:00;909.0;;135.0;12.818431729349873
2018-02-04 02:00:00;509.0;;136.30195267258046;6.410870923673394
2018-02-04 02:00:00;659.0;;136.8881880067387;6.631312464362117
2018-02-04 02:00:00;909.0;;133.40885972880628;5.245926610237637
2018-02-04 01:00:00;509.0;;140.94686305397443;7.0297028386696585
2018-02-04 01:00:00;659.0;;140.4118691523173;6.950019928028904
2018-02-04 01:00:00;909.0;;136.59114027119085;5.2459266102378885
2018-02-04 04:00:00;509.0;;127.30394827798241;5.438556058367095
2018-02-04 04:00:00;659.0;;130.06078445787048;5.921380328943836
2018-02-04 04:00:00;909.0;;130.2363583092738;5.262080387071458
2018-02-04 07:00:00;509.0;;130.31410016049492;4.457651511726786
2018-02-04 07:00:00;659.0;;133.45184230102026;5.39153595926097
2018-02-04 07:00:00;909.0;;130.9717363335131;5.183878567250967
2018-02-04 10:00:00;509.0;;143.13010235415598;4.635000000000176
2018-02-04 10:00:00;659.0;;140.06361685302852;5.7762708558377325
2018-02-04 10:00:00;909.0;;125.16643603578939;5.543850016008999
2018-02-04 19:00:00;509.0;;128.78436410029684;14.799060645865474
2018-02-04 19:00:00;659.0;;127.44365594355978;14.400122013372368
2018-02-04 19:00:00;909.0;;122.29597638594282;12.916134290104138
2018-02-04 22:00:00;509.0;;113.02549200852799;17.90660258117141
2018-02-04 22:00:00;659.0;;113.57470620191249;18.54257482120527
2018-02-04 22:00:00;909.0;;112.39759795282536;18.38167677335229
2018-02-05 01:00:00;509.0;;102.93805631718578;15.64108500072835
2018-02-05 01:00:00;659.0;;105.52411099675491;17.317789148733688
2018-02-05 01:00:00;909.0;;106.16014669256401;18.873748779720717
2018-02-05 10:00:00;509.0;;83.65980825409054;15.855979376879203
2018-02-05 10:00:00;659.0;;80.43990351911394;19.8456170476007
2018-02-05 10:00:00;909.0;;73.74966196620923;23.924840354744205
2018-02-05 13:00:00;509.0;;74.62374875117409;21.36474256807256
2018-02-05 13:00:00;659.0;;70.18284748038153;24.305381214866866
2018-02-05 13:00:00;909.0;;61.95531305202569;24.97447352798509
2018-02-05 19:00:00;509.0;;71.91655461695115;10.618495750340436
2018-02-05 19:00:00;659.0;;57.154941697223265;9.685286676190813
2018-02-05 19:00:00;909.0;;25.201123645474375;9.67597152744885
2018-02-05 22:00:00;509.0;;78.47627829610241;10.82725496143892
2018-02-05 22:00:00;659.0;;67.724102151743;9.23847417055484
2018-02-05 22:00:00;909.0;;36.253837737447874;7.663642997948308
2018-02-06 02:00:00;509.0;;76.9613434169787;10.043952459067661
2018-02-06 02:00:00;659.0;;70.6556707278784;10.261302305263365
2018-02-06 02:00:00;909.0;;59.237280465761685;10.068743913716668
2018-02-06 01:00:00;509.0;;83.72270151040297;10.36212762901533
2018-02-06 01:00:00;659.0;;77.78428086586887;10.22245811925894
2018-02-06 01:00:00;909.0;;66.16125981682951;9.684191241400104
2018-02-06 04:00:00;509.0;;61.85839876774017;10.045536720355447
2018-02-06 04:00:00;659.0;;55.57352341856268;11.113504307823469
2018-02-06 04:00:00;909.0;;45.00000000000131;11.361791760105618
2018-02-06 07:00:00;509.0;;40.815083874881466;11.976380087488984
2018-02-06 07:00:00;659.0;;35.027942312670106;13.458754251415803
2018-02-06 07:00:00;909.0;;24.004007648118414;14.432134180363033
2018-02-06 10:00:00;509.0;;6.072456407210697;4.868316546815835
2018-02-06 10:00:00;659.0;;359.10482628979105;6.592804638391769
2018-02-06 10:00:00;909.0;;347.7352262721098;9.6973282918542
2018-02-06 19:00:00;509.0;;226.52752544221207;10.928683452273546
2018-02-06 19:00:00;659.0;;233.56914187983583;10.753515704177614
2018-02-06 19:00:00;909.0;;247.21759426951638;11.171583415075473
2018-02-06 22:00:00;509.0;;209.0546040990769;8.483599236173172
2018-02-06 22:00:00;659.0;;213.50343698241198;8.770133978452057
2018-02-06 22:00:00;909.0;;220.2363583092731;8.77013397845218
2018-02-07 02:00:00;509.0;;320.1944289077615;0.8044557166181036
2018-02-07 02:00:00;659.0;;293.96248897458446;1.0144323535850868
2018-02-07 02:00:00;909.0;;273.179830119868;1.856858906864032
2018-02-07 01:00:00;509.0;;254.05460409908096;0.7498513185956538
2018-02-07 01:00:00;659.0;;246.8014094863448;1.568849259807576
2018-02-07 01:00:00;909.0;;247.38013505195715;2.6780000000001487
2018-02-07 04:00:00;509.0;;341.565051177078;1.9542875939841324
2018-02-07 04:00:00;659.0;;344.05460409907715;2.2495539557877655
2018-02-07 04:00:00;909.0;;333.434948822922;2.763780020189845
2018-02-07 07:00:00;509.0;;295.76932762434046;3.3168558907491845
2018-02-07 07:00:00;659.0;;315.0;3.932927916959726
2018-02-07 07:00:00;909.0;;327.4499965078121;5.743115966093389
2018-02-16 04:00:00;509.0;;71.56505117707869;9.445723370923268
2018-02-16 04:00:00;659.0;;73.09484190136556;10.980495662765302
2018-02-16 04:00:00;909.0;;73.47910781099671;12.677371218040646
2018-02-16 07:00:00;509.0;;56.56013079421984;6.541919137378956
2018-02-16 07:00:00;659.0;;59.83993916191508;8.815380025841623
2018-02-16 07:00:00;909.0;;64.58071166109772;11.51805300387163
2018-02-16 19:00:00;509.0;;167.221266811591;10.2447468001901
2018-02-16 19:00:00;659.0;;168.42481118260207;8.726477066950014
2018-02-16 19:00:00;909.0;;174.8055710922626;5.688360923851434
2018-02-16 22:00:00;509.0;;130.3013194827004;10.669328469964793
2018-02-16 22:00:00;659.0;;128.02723071397244;10.199080595818666
2018-02-16 22:00:00;909.0;;126.44444175658613;8.322629452283007
2018-02-18 19:00:00;509.0;;133.53119928561497;5.6827630603430475
2018-02-18 19:00:00;659.0;;141.07245640720643;3.4424196432161267
2018-02-18 19:00:00;909.0;;245.2248594311641;1.4747355695172988
2018-02-18 22:00:00;509.0;;160.97439396242854;6.319198999873411
2018-02-18 22:00:00;659.0;;169.99202019855866;5.3341670390045115
2018-02-18 22:00:00;909.0;;200.09523119190536;4.496749270306329
2018-02-19 01:00:00;509.0;;75.9637565320757;4.671478673825194
2018-02-19 01:00:00;659.0;;76.23921488820812;5.196143281319289
2018-02-19 01:00:00;909.0;;74.74488129694302;4.6975227514088616
2018-02-22 07:00:00;509.0;;349.8753283446041;17.57772783951309
2018-02-22 07:00:00;659.0;;350.8476609505991;18.77907795926085
2018-02-22 07:00:00;909.0;;352.95423087513296;18.473502970471046
2018-02-22 10:00:00;509.0;;339.8636965717531;19.747010001516497
2018-02-22 10:00:00;659.0;;339.73430252905365;21.4103778808314
2018-02-22 10:00:00;909.0;;336.83839836404985;20.94955180904837
2018-02-22 19:00:00;509.0;;146.79342968490934;6.770634312972509
2018-02-22 19:00:00;659.0;;162.18111108547583;3.0293208809895473
2018-02-22 19:00:00;909.0;;291.99112991717806;5.7762708558376925
2018-02-22 22:00:00;509.0;;141.34019174590992;3.9571307787336503
2018-02-22 22:00:00;659.0;;162.64597536373216;1.7265946252669964
2018-02-22 22:00:00;909.0;;278.74616226255677;4.064260449330896
2018-02-23 02:00:00;509.0;;23.962488974603385;1.0144323535852355
2018-02-23 02:00:00;659.0;;315.0;2.767615941563907
2018-02-23 02:00:00;909.0;;298.1785901099612;6.543540631798478
2018-02-23 01:00:00;509.0;;47.38594403039569;3.498969276801793
2018-02-23 01:00:00;659.0;;4.76364169072622;3.7208527248469605
2018-02-23 01:00:00;909.0;;324.7824070318107;6.42987348242513
2018-02-23 04:00:00;509.0;;227.20259816176852;3.7900641155526427
2018-02-23 04:00:00;659.0;;247.6198649480376;5.680895880052261
2018-02-23 04:00:00;909.0;;260.3112134396337;8.568213349351257
2018-02-23 19:00:00;509.0;;176.9151876695024;17.225960931106446
2018-02-23 19:00:00;659.0;;177.27368900609272;17.323607938301937
2018-02-23 19:00:00;909.0;;181.80116051572077;16.38509548339575
2018-02-23 22:00:00;509.0;;165.96375653207386;15.71315553922885
2018-02-23 22:00:00;659.0;;166.23190954851734;16.01310494563745
2018-02-23 22:00:00;909.0;;169.6241550799476;14.869147924477724
2018-02-26 19:00:00;509.0;;63.74975763031038;8.383592606991447
2018-02-26 19:00:00;659.0;;34.50852298767082;7.999592989646651
2018-02-26 19:00:00;909.0;;0.6295986084130054;9.373565916981764
2018-02-26 22:00:00;509.0;;61.03233935393885;6.592804638392113
2018-02-26 22:00:00;659.0;;24.075498255079363;5.3022495226083945
2018-02-26 22:00:00;909.0;;342.73419050498774;7.981669311616153
2018-02-27 02:00:00;509.0;;65.18580300946606;10.553354063993412
2018-02-27 02:00:00;659.0;;51.115503566287146;8.203870793717254
2018-02-27 02:00:00;909.0;;4.8304199582900225;7.339066221257463
2018-02-27 01:00:00;509.0;;70.12782418075663;9.090297079854455
2018-02-27 01:00:00;659.0;;50.440332031004935;6.145570762752603
2018-02-27 01:00:00;909.0;;347.07400087529777;6.446351914067264
2018-02-27 19:00:00;509.0;;153.434948822922;2.0728350151423838
2018-02-27 19:00:00;659.0;;293.19859051365523;1.568849259807576
2018-02-27 19:00:00;909.0;;308.1572265873707;7.33545145168294
2018-02-27 22:00:00;509.0;;206.5650511770739;2.303150016824653
2018-02-27 22:00:00;659.0;;237.3807569288028;3.057209348409077
2018-02-27 22:00:00;909.0;;261.8698976458423;5.098239892354977
2018-02-28 02:00:00;509.0;;341.8781397520979;5.960666154046872
2018-02-28 02:00:00;659.0;;339.67686317034025;5.931226180141556
2018-02-28 02:00:00;909.0;;331.1443387802823;5.762479501048143
2018-02-28 01:00:00;509.0;;337.67134362198453;6.235542077478046
2018-02-28 01:00:00;659.0;;332.9873346520641;5.896243973920701
2018-02-28 01:00:00;909.0;;320.8560135854312;5.710697505558913
2018-02-28 19:00:00;509.0;;124.69515353123519;6.514291979946909
2018-02-28 19:00:00;659.0;;121.50426671920188;3.7450097463163776
2018-02-28 19:00:00;909.0;;295.20112364547794;1.9351943054893415
2018-02-28 22:00:00;509.0;;127.34934904464035;9.847144763838937
2018-02-28 22:00:00;659.0;;131.12147549715107;8.613904225146856
2018-02-28 22:00:00;909.0;;148.10920819814996;5.459000000000464
2018-03-01 02:00:00;509.0;;78.43986920578193;9.251670768028987
2018-03-01 02:00:00;659.0;;77.54175355999695;9.071604764318693
2018-03-01 02:00:00;909.0;;71.56505117707985;7.165721177941743
2018-03-01 01:00:00;509.0;;85.82956347515719;9.914251610686891
2018-03-01 01:00:00;659.0;;86.30861401354872;9.598914782411967
2018-03-01 01:00:00;909.0;;85.36453657309751;7.647013011628015
2018-03-02 19:00:00;509.0;;144.02761295071457;7.8907680868216605
2018-03-02 19:00:00;659.0;;151.2323506611521;5.992617541609471
2018-03-02 19:00:00;909.0;;181.73570458892436;3.4005602479592723
2018-03-02 22:00:00;509.0;;118.70595254339985;9.86436759250207
2018-03-02 22:00:00;659.0;;120.62999848482148;9.09729679630177
2018-03-02 22:00:00;909.0;;130.4260787400977;7.306468914599016
2018-03-03 02:00:00;509.0;;64.21267181718747;10.180860965557391
2018-03-03 02:00:00;659.0;;63.705209929417435;9.765464709884512
2018-03-03 02:00:00;909.0;;65.11963314081912;7.83409631036049
2018-03-03 01:00:00;509.0;;66.58788583069858;10.887348483446322
2018-03-03 01:00:00;659.0;;67.24902365721238;10.38718104203485
2018-03-03 01:00:00;909.0;;71.333085725782;8.045216529094002
2018-03-03 04:00:00;509.0;;57.09475707701372;8.342364173302888
2018-03-03 04:00:00;659.0;;54.54452556555883;8.345542822369561
2018-03-03 04:00:00;909.0;;50.30092651652771;7.095047920909722
2018-03-03 22:00:00;509.0;;123.17851165939277;9.598914782411967
2018-03-03 22:00:00;659.0;;130.2363583092716;8.770133978452458
2018-03-03 22:00:00;909.0;;148.3392489033635;7.260586822013605
2018-03-04 19:00:00;509.0;;178.7680225973589;9.581214797717461
2018-03-04 19:00:00;659.0;;193.04563706294738;8.66976153074585
2018-03-04 19:00:00;909.0;;219.98688624496342;8.334730469547358
2018-03-04 22:00:00;509.0;;122.42755499577149;10.372360820951025
2018-03-04 22:00:00;659.0;;128.65980825409045;9.23330515037825
2018-03-04 22:00:00;909.0;;149.74356283646756;7.154608654566728
2018-03-05 22:00:00;509.0;;167.3666380647234;12.244443147812031
2018-03-05 22:00:00;659.0;;172.63194892837754;12.047478117846877
2018-03-05 22:00:00;909.0;;187.49585763973008;11.84320856018343
2018-03-06 01:00:00;509.0;;137.7263109938897;1.531205080974102
2018-03-06 01:00:00;659.0;;158.1985905136482;1.6640159254046247
2018-03-06 01:00:00;909.0;;206.56505117707215;3.224410023554382
2018-03-07 22:00:00;509.0;;120.20761248040675;17.400904258112682
2018-03-07 22:00:00;659.0;;120.25643716352823;17.171060770960423
2018-03-07 22:00:00;909.0;;121.71134586523719;14.89231832187363
2018-03-08 02:00:00;509.0;;85.80780637212496;19.725777373782
2018-03-08 02:00:00;659.0;;86.08586278138824;19.61575440812866
2018-03-08 02:00:00;909.0;;85.1501560982174;17.056066047010866
2018-03-08 01:00:00;509.0;;92.47611267370841;19.072807895011387
2018-03-08 01:00:00;659.0;;92.50313977958463;18.867002332114108
2018-03-08 01:00:00;909.0;;92.82712457816098;16.706333290102787
2018-03-08 04:00:00;509.0;;74.84593194968753;20.48845801908968
2018-03-08 04:00:00;659.0;;74.56827663536974;20.515624704112756
2018-03-08 04:00:00;909.0;;71.88997650009948;17.230579357641922
2018-03-08 07:00:00;509.0;;59.99507912917628;16.889487618042484
2018-03-08 07:00:00;659.0;;56.41098312676552;16.197548271266246
2018-03-08 07:00:00;909.0;;50.61220322932685;12.66062324690262
2018-03-08 10:00:00;509.0;;54.14164022352451;12.835800325651636
2018-03-08 10:00:00;659.0;;48.23970029610348;11.598824466298494
2018-03-08 10:00:00;909.0;;38.55046529615876;8.429025625776811
2018-03-08 13:00:00;509.0;;82.72499504211056;9.760574778157405
2018-03-08 13:00:00;659.0;;80.10607933026486;8.991728921626278
2018-03-08 13:00:00;909.0;;81.31364541876428;7.502049386667885
2018-03-08 19:00:00;509.0;;140.88860874604552;16.327693070363793
2018-03-08 19:00:00;659.0;;136.79793185689996;16.249535408743665
2018-03-08 19:00:00;909.0;;128.96231747857664;15.23355723394916
2018-03-08 22:00:00;509.0;;134.99999999999923;19.22764759402507
2018-03-08 22:00:00;659.0;;133.32760563890946;19.964471693486246
2018-03-08 22:00:00;909.0;;129.53978740785172;19.90060225219342
2018-03-09 02:00:00;509.0;;125.63155391689362;21.923520360562613
2018-03-09 02:00:00;659.0;;123.76186671084375;22.79653186342214
2018-03-09 02:00:00;909.0;;120.33217509629951;22.435092957240187
2018-03-09 01:00:00;509.0;;125.73791185278363;23.98308055692592
