X,Y,Name,description,altitudeMode,hora,ano,DDLon,Frp.1,precipitacao,bioma,frp,datahora,satelite,latitude,riscofogo,diasemchuva,pais,estado,municipio,Field_1,DDLat,data/hora,OID,longitude,mês,Mês/Ano,Índice
-42.1114,-21.5456000016451,54031,,clampToGround,0.6875,2018,042.11140000W,"&lt;Nulo&gt;",0,Mata Atlantica,11.7,28/11/2018,NPP-375,"-21,5456",1,3,Brasil,RIO DE JANEIRO,SANTO ANTONIO DE PADUA,54031,21.54560000S,28/11/2018 16:30:00,35570,"-42,1114",11,112018,54031
-44.3374,-22.2893000016628,54032,,clampToGround,0.6875,2018,044.33740000W,"&lt;Nulo&gt;",0,Mata Atlantica,9.5,28/11/2018,NPP-375,"-22,2893","0,1",2,Brasil,RIO DE JANEIRO,RESENDE,54032,22.28930000S,28/11/2018 16:30:00,35571,"-44,3374",11,112018,54032
-44.4351,-22.4461000016664,54033,,clampToGround,0.6875,2018,044.43510000W,"&lt;Nulo&gt;",0,Mata Atlantica,4.1,28/11/2018,NPP-375,"-22,4461",1,2,Brasil,RIO DE JANEIRO,RESENDE,54033,22.44610000S,28/11/2018 16:30:00,35572,"-44,4351",11,112018,54033
-42.9809,-22.8569000016759,54034,,clampToGround,0.154166667,2018,042.98090000W,"&lt;Nulo&gt;","0,1",Mata Atlantica,0.7,29/11/2018,NPP-375,"-22,8569",0,2,Brasil,RIO DE JANEIRO,SAO GONCALO,54034,22.85690000S,29/11/2018 03:42:00,35573,"-42,9809",11,112018,54034
-43.7517,-22.902100001677,54035,,clampToGround,0.154166667,2018,043.75170000W,"&lt;Nulo&gt;",0,Mata Atlantica,2.8,29/11/2018,NPP-375,"-22,9021","0,3",3,Brasil,RIO DE JANEIRO,RIO DE JANEIRO,54035,22.90210000S,29/11/2018 03:42:00,35574,"-43,7517",11,112018,54035
-44.3819,-22.4354000016662,54036,,clampToGround,0.675,2018,044.38190000W,"&lt;Nulo&gt;","0,4",Mata Atlantica,6.2,29/11/2018,NPP-375,"-22,4354","0,7",2,Brasil,RIO DE JANEIRO,RESENDE,54036,22.43540000S,29/11/2018 16:12:00,35575,"-44,3819",11,112018,54036
-41.3973,-21.7278000016495,54038,,clampToGround,0.6625,2018,041.39730000W,"&lt;Nulo&gt;","1,1",Mata Atlantica,5.6,30/11/2018,NPP-375,"-21,7278","0,3",4,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,54038,21.72780000S,30/11/2018 15:54:00,35577,"-41,3973",11,112018,54038
-41.4019,-21.7697000016505,54039,,clampToGround,0.6625,2018,041.40190000W,"&lt;Nulo&gt;","0,9",Mata Atlantica,3.9,30/11/2018,NPP-375,"-21,7697","0,3",4,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,54039,21.76970000S,30/11/2018 15:54:00,35578,"-41,4019",11,112018,54039
-41.7834,-21.294100001639,54040,,clampToGround,0.6625,2018,041.78340000W,"&lt;Nulo&gt;",1,Mata Atlantica,2.6,30/11/2018,NPP-375,"-21,2941","0,9",4,Brasil,RIO DE JANEIRO,ITAPERUNA,54040,21.29410000S,30/11/2018 15:54:00,35579,"-41,7834",11,112018,54040
-43.568,-22.9982000016792,54041,,clampToGround,0.175,2018,043.56800000W,"&lt;Nulo&gt;","1,9",Mata Atlantica,1,03/12/2018,NPP-375,"-22,9982","0,2",3,Brasil,RIO DE JANEIRO,RIO DE JANEIRO,54041,22.99820000S,03/12/2018 04:12:00,35580,"-43,568",12,122018,54041
