X,Y,Name,description,altitudeMode,hora,ano,DDLon,Frp.1,precipitacao,bioma,frp,datahora,satelite,latitude,riscofogo,diasemchuva,pais,estado,municipio,Field_1,DDLat,data/hora,OID,longitude,mês,Mês/Ano,Índice
-42.9169,-22.1611000016597,53012,,clampToGround,0.2,2018,042.91690000W,"&lt;Nulo&gt;",0,Mata Atlantica,0.8,11/08/2018,NPP-375,"-22,1611","0,1",2,Brasil,RIO DE JANEIRO,SAO JOSE DO VALE DO RIO PRETO,53012,22.16110000S,11/08/2018 04:48:00,34551,"-42,9169",8,82018,53012
-42.9213,-22.1608000016597,53013,,clampToGround,0.2,2018,042.92130000W,"&lt;Nulo&gt;",0,Mata Atlantica,0.8,11/08/2018,NPP-375,"-22,1608","0,1",2,Brasil,RIO DE JANEIRO,SAO JOSE DO VALE DO RIO PRETO,53013,22.16080000S,11/08/2018 04:48:00,34552,"-42,9213",8,82018,53013
-42.0952,-22.7464000016734,53014,,clampToGround,0.65,2018,042.09520000W,"&lt;Nulo&gt;",0,Mata Atlantica,24,11/08/2018,NPP-375,"-22,7464","0,6",2,Brasil,RIO DE JANEIRO,SAO PEDRO DA ALDEIA,53014,22.74640000S,11/08/2018 15:36:00,34553,"-42,0952",8,82018,53014
-42.1009,-22.7469000016734,53015,,clampToGround,0.65,2018,042.10090000W,"&lt;Nulo&gt;",0,Mata Atlantica,24,11/08/2018,NPP-375,"-22,7469","0,5",2,Brasil,RIO DE JANEIRO,SAO PEDRO DA ALDEIA,53015,22.74690000S,11/08/2018 15:36:00,34554,"-42,1009",8,82018,53015
-43.7374,-22.9345000016777,53019,,clampToGround,0.716666667,2018,043.73740000W,"&lt;Nulo&gt;",0,Mata Atlantica,2.8,11/08/2018,NPP-375,"-22,9345",0,1,Brasil,RIO DE JANEIRO,RIO DE JANEIRO,53019,22.93450000S,11/08/2018 17:12:00,34558,"-43,7374",8,82018,53019
-43.7587,-22.7860000016743,53020,,clampToGround,0.1875,2018,043.75870000W,"&lt;Nulo&gt;",0,Mata Atlantica,1.7,12/08/2018,NPP-375,"-22,786","0,1",2,Brasil,RIO DE JANEIRO,SEROPEDICA,53020,22.78600000S,12/08/2018 04:30:00,34559,"-43,7587",8,82018,53020
-43.6357,-22.7386000016732,53021,,clampToGround,0.704166667,2018,043.63570000W,"&lt;Nulo&gt;",0,Mata Atlantica,8.7,12/08/2018,NPP-375,"-22,7386","0,1",2,Brasil,RIO DE JANEIRO,QUEIMADOS,53021,22.73860000S,12/08/2018 16:54:00,34560,"-43,6357",8,82018,53021
-43.7851,-22.8370000016755,53022,,clampToGround,0.704166667,2018,043.78510000W,"&lt;Nulo&gt;",0,Mata Atlantica,3.5,12/08/2018,NPP-375,"-22,837","0,1",2,Brasil,RIO DE JANEIRO,ITAGUAI,53022,22.83700000S,12/08/2018 16:54:00,34561,"-43,7851",8,82018,53022
-44.4919,-22.4564000016667,53023,,clampToGround,0.704166667,2018,044.49190000W,"&lt;Nulo&gt;",0,Mata Atlantica,1.8,12/08/2018,NPP-375,"-22,4564",0,2,Brasil,RIO DE JANEIRO,ITATIAIA,53023,22.45640000S,12/08/2018 16:54:00,34562,"-44,4919",8,82018,53023
-44.4929,-22.4563000016667,53024,,clampToGround,0.704166667,2018,044.49290000W,"&lt;Nulo&gt;",0,Mata Atlantica,2.3,12/08/2018,NPP-375,"-22,4563",0,2,Brasil,RIO DE JANEIRO,ITATIAIA,53024,22.45630000S,12/08/2018 16:54:00,34563,"-44,4929",8,82018,53024
-41.2815,-21.6448000016475,53025,,clampToGround,0.704166667,2018,041.28150000W,"&lt;Nulo&gt;",0,Mata Atlantica,7.2,12/08/2018,NPP-375,"-21,6448","0,7",2,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,53025,21.64480000S,12/08/2018 16:54:00,34564,"-41,2815",8,82018,53025
-43.7564,-22.7863000016743,53027,,clampToGround,0.170833333,2018,043.75640000W,"&lt;Nulo&gt;",0,Mata Atlantica,0.8,13/08/2018,NPP-375,"-22,7863","0,1",3,Brasil,RIO DE JANEIRO,SEROPEDICA,53027,22.78630000S,13/08/2018 04:06:00,34566,"-43,7564",8,82018,53027
-41.1891,-21.6056000016465,53028,,clampToGround,0.691666667,2018,041.18910000W,"&lt;Nulo&gt;",0,Mata Atlantica,3.4,13/08/2018,NPP-375,"-21,6056","0,8",3,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,53028,21.60560000S,13/08/2018 16:36:00,34567,"-41,1891",8,82018,53028
-44.4222,-22.4608000016668,53029,,clampToGround,0.691666667,2018,044.42220000W,"&lt;Nulo&gt;",0,Mata Atlantica,6.9,13/08/2018,NPP-375,"-22,4608",0,3,Brasil,RIO DE JANEIRO,RESENDE,53029,22.46080000S,13/08/2018 16:36:00,34568,"-44,4222",8,82018,53029
-44.4185,-22.4602000016667,53030,,clampToGround,0.691666667,2018,044.41850000W,"&lt;Nulo&gt;",0,Mata Atlantica,6.9,13/08/2018,NPP-375,"-22,4602",0,3,Brasil,RIO DE JANEIRO,RESENDE,53030,22.46020000S,13/08/2018 16:36:00,34569,"-44,4185",8,82018,53030
-43.1156,-22.429400001666,53032,,clampToGround,0.158333333,2018,043.11560000W,"&lt;Nulo&gt;",0,Mata Atlantica,0.7,14/08/2018,NPP-375,"-22,4294",0,5,Brasil,RIO DE JANEIRO,PETROPOLIS,53032,22.42940000S,14/08/2018 03:48:00,34571,"-43,1156",8,82018,53032
-43.7556,-22.7840000016743,53033,,clampToGround,0.158333333,2018,043.75560000W,"&lt;Nulo&gt;",0,Mata Atlantica,0.6,14/08/2018,NPP-375,"-22,784","0,2",4,Brasil,RIO DE JANEIRO,SEROPEDICA,53033,22.78400000S,14/08/2018 03:48:00,34572,"-43,7556",8,82018,53033
-42.4691,-22.1781000016601,53034,,clampToGround,0.158333333,2018,042.46910000W,"&lt;Nulo&gt;",0,Mata Atlantica,0.6,14/08/2018,NPP-375,"-22,1781","0,2",6,Brasil,RIO DE JANEIRO,BOM JARDIM,53034,22.17810000S,14/08/2018 03:48:00,34573,"-42,4691",8,82018,53034
-42.6107,-21.9776000016554,53036,,clampToGround,0.158333333,2018,042.61070000W,"&lt;Nulo&gt;",0,Mata Atlantica,3.8,14/08/2018,NPP-375,"-21,9776","0,3",4,Brasil,RIO DE JANEIRO,CARMO,53036,21.97760000S,14/08/2018 03:48:00,34575,"-42,6107",8,82018,53036
-42.6066,-21.9783000016554,53037,,clampToGround,0.158333333,2018,042.60660000W,"&lt;Nulo&gt;",0,Mata Atlantica,3.8,14/08/2018,NPP-375,"-21,9783","0,3",4,Brasil,RIO DE JANEIRO,CARMO,53037,21.97830000S,14/08/2018 03:48:00,34576,"-42,6066",8,82018,53037
-42.6019,-21.9756000016554,53038,,clampToGround,0.158333333,2018,042.60190000W,"&lt;Nulo&gt;",0,Mata Atlantica,0.8,14/08/2018,NPP-375,"-21,9756","0,4",4,Brasil,RIO DE JANEIRO,CARMO,53038,21.97560000S,14/08/2018 03:48:00,34577,"-42,6019",8,82018,53038
-42.61,-21.9742000016553,53039,,clampToGround,0.158333333,2018,042.61000000W,"&lt;Nulo&gt;",0,Mata Atlantica,3.8,14/08/2018,NPP-375,"-21,9742","0,3",4,Brasil,RIO DE JANEIRO,CARMO,53039,21.97420000S,14/08/2018 03:48:00,34578,"-42,61",8,82018,53039
-42.606,-21.9749000016553,53040,,clampToGround,0.158333333,2018,042.60600000W,"&lt;Nulo&gt;",0,Mata Atlantica,3.8,14/08/2018,NPP-375,"-21,9749","0,4",4,Brasil,RIO DE JANEIRO,CARMO,53040,21.97490000S,14/08/2018 03:48:00,34579,"-42,606",8,82018,53040
-42.6013,-21.9721000016553,53041,,clampToGround,0.158333333,2018,042.60130000W,"&lt;Nulo&gt;",0,Mata Atlantica,0.5,14/08/2018,NPP-375,"-21,9721","0,4",4,Brasil,RIO DE JANEIRO,CARMO,53041,21.97210000S,14/08/2018 03:48:00,34580,"-42,6013",8,82018,53041
-42.6047,-21.9679000016552,53042,,clampToGround,0.158333333,2018,042.60470000W,"&lt;Nulo&gt;",0,Mata Atlantica,5.5,14/08/2018,NPP-375,"-21,9679","0,4",4,Brasil,RIO DE JANEIRO,CARMO,53042,21.96790000S,14/08/2018 03:48:00,34581,"-42,6047",8,82018,53042
-42.6141,-21.9735000016553,53044,,clampToGround,0.158333333,2018,042.61410000W,"&lt;Nulo&gt;",0,Mata Atlantica,0.9,14/08/2018,NPP-375,"-21,9735","0,3",4,Brasil,RIO DE JANEIRO,CARMO,53044,21.97350000S,14/08/2018 03:48:00,34583,"-42,6141",8,82018,53044
-42.6087,-21.9672000016552,53045,,clampToGround,0.158333333,2018,042.60870000W,"&lt;Nulo&gt;",0,Mata Atlantica,5.5,14/08/2018,NPP-375,"-21,9672","0,3",4,Brasil,RIO DE JANEIRO,CARMO,53045,21.96720000S,14/08/2018 03:48:00,34584,"-42,6087",8,82018,53045
-42.6054,-21.9714000016553,53046,,clampToGround,0.158333333,2018,042.60540000W,"&lt;Nulo&gt;",0,Mata Atlantica,5.5,14/08/2018,NPP-375,"-21,9714","0,4",4,Brasil,RIO DE JANEIRO,CARMO,53046,21.97140000S,14/08/2018 03:48:00,34585,"-42,6054",8,82018,53046
-42.6094,-21.9707000016553,53047,,clampToGround,0.158333333,2018,042.60940000W,"&lt;Nulo&gt;",0,Mata Atlantica,5.5,14/08/2018,NPP-375,"-21,9707","0,3",4,Brasil,RIO DE JANEIRO,CARMO,53047,21.97070000S,14/08/2018 03:48:00,34586,"-42,6094",8,82018,53047
-42.6134,-21.9700000016552,53048,,clampToGround,0.158333333,2018,042.61340000W,"&lt;Nulo&gt;",0,Mata Atlantica,1.1,14/08/2018,NPP-375,"-21,97","0,3",4,Brasil,RIO DE JANEIRO,CARMO,53048,21.97000000S,14/08/2018 03:48:00,34587,"-42,6134",8,82018,53048
-43.9544,-22.7028000016724,53049,,clampToGround,0.679166667,2018,043.95440000W,"&lt;Nulo&gt;",0,Mata Atlantica,3.5,14/08/2018,NPP-375,"-22,7028",0,4,Brasil,RIO DE JANEIRO,RIO CLARO,53049,22.70280000S,14/08/2018 16:18:00,34588,"-43,9544",8,82018,53049
-41.338,-21.9088000016538,53050,,clampToGround,0.679166667,2018,041.33800000W,"&lt;Nulo&gt;",0,Mata Atlantica,3.4,14/08/2018,NPP-375,"-21,9088",1,4,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,53050,21.90880000S,14/08/2018 16:18:00,34589,"-41,338",8,82018,53050
-42.5861,-22.1976000016606,53051,,clampToGround,0.679166667,2018,042.58610000W,"&lt;Nulo&gt;",0,Mata Atlantica,12.9,14/08/2018,NPP-375,"-22,1976",0,5,Brasil,RIO DE JANEIRO,NOVA FRIBURGO,53051,22.19760000S,14/08/2018 16:18:00,34590,"-42,5861",8,82018,53051
-41.9539,-21.7151000016492,53052,,clampToGround,0.679166667,2018,041.95390000W,"&lt;Nulo&gt;",0,Mata Atlantica,4.1,14/08/2018,NPP-375,"-21,7151",1,5,Brasil,RIO DE JANEIRO,ITAOCARA,53052,21.71510000S,14/08/2018 16:18:00,34591,"-41,9539",8,82018,53052
-42.0033,-22.1368000016592,53053,,clampToGround,0.679166667,2018,042.00330000W,"&lt;Nulo&gt;",0,Mata Atlantica,3.4,14/08/2018,NPP-375,"-22,1368","0,1",5,Brasil,RIO DE JANEIRO,TRAJANO DE MORAES,53053,22.13680000S,14/08/2018 16:18:00,34592,"-42,0033",8,82018,53053
-43.6866,-22.8980000016769,53054,,clampToGround,0.679166667,2018,043.68660000W,"&lt;Nulo&gt;",0,Mata Atlantica,3.2,14/08/2018,NPP-375,"-22,898","0,2",4,Brasil,RIO DE JANEIRO,RIO DE JANEIRO,53054,22.89800000S,14/08/2018 16:18:00,34593,"-43,6866",8,82018,53054
-43.7441,-22.8570000016759,53055,,clampToGround,0.679166667,2018,043.74410000W,"&lt;Nulo&gt;",0,Mata Atlantica,2.3,14/08/2018,NPP-375,"-22,857","0,2",4,Brasil,RIO DE JANEIRO,ITAGUAI,53055,22.85700000S,14/08/2018 16:18:00,34594,"-43,7441",8,82018,53055
-42.1863,-21.1999000016367,53056,,clampToGround,0.679166667,2018,042.18630000W,"&lt;Nulo&gt;",0,Mata Atlantica,1.9,14/08/2018,NPP-375,"-21,1999","0,9",4,Brasil,RIO DE JANEIRO,LAJE DO MURIAE,53056,21.19990000S,14/08/2018 16:18:00,34595,"-42,1863",8,82018,53056
-43.7567,-22.7848000016743,53064,,clampToGround,0.145833333,2018,043.75670000W,"&lt;Nulo&gt;",0,Mata Atlantica,0.9,15/08/2018,NPP-375,"-22,7848","0,2",5,Brasil,RIO DE JANEIRO,SEROPEDICA,53064,22.78480000S,15/08/2018 03:30:00,34603,"-43,7567",8,82018,53064
-43.7589,-22.7848000016743,53065,,clampToGround,0.145833333,2018,043.75890000W,"&lt;Nulo&gt;",0,Mata Atlantica,1.1,15/08/2018,NPP-375,"-22,7848","0,2",5,Brasil,RIO DE JANEIRO,SEROPEDICA,53065,22.78480000S,15/08/2018 03:30:00,34604,"-43,7589",8,82018,53065
-43.6858,-22.2706000016623,53066,,clampToGround,0.145833333,2018,043.68580000W,"&lt;Nulo&gt;",0,Mata Atlantica,1.4,15/08/2018,NPP-375,"-22,2706","0,3",5,Brasil,RIO DE JANEIRO,VALENCA,53066,22.27060000S,15/08/2018 03:30:00,34605,"-43,6858",8,82018,53066
-43.6831,-22.2709000016623,53067,,clampToGround,0.145833333,2018,043.68310000W,"&lt;Nulo&gt;",0,Mata Atlantica,1.5,15/08/2018,NPP-375,"-22,2709","0,3",5,Brasil,RIO DE JANEIRO,VALENCA,53067,22.27090000S,15/08/2018 03:30:00,34606,"-43,6831",8,82018,53067
-42.3115,-22.5358000016685,53071,,clampToGround,0.666666667,2018,042.31150000W,"&lt;Nulo&gt;",0,Mata Atlantica,2.6,15/08/2018,NPP-375,"-22,5358","0,4",6,Brasil,RIO DE JANEIRO,SILVA JARDIM,53071,22.53580000S,15/08/2018 16:00:00,34610,"-42,3115",8,82018,53071
-41.8042,-22.001800001656,53072,,clampToGround,0.666666667,2018,041.80420000W,"&lt;Nulo&gt;",0,Mata Atlantica,6.4,15/08/2018,NPP-375,"-22,0018",1,5,Brasil,RIO DE JANEIRO,SANTA MARIA MADALENA,53072,22.00180000S,15/08/2018 16:00:00,34611,"-41,8042",8,82018,53072
-41.6484,-21.8332000016519,53073,,clampToGround,0.666666667,2018,041.64840000W,"&lt;Nulo&gt;",0,Mata Atlantica,2.9,15/08/2018,NPP-375,"-21,8332",1,6,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,53073,21.83320000S,15/08/2018 16:00:00,34612,"-41,6484",8,82018,53073
-42.7948,-22.7139000016727,53074,,clampToGround,0.666666667,2018,042.79480000W,"&lt;Nulo&gt;","0,1",Mata Atlantica,10.1,15/08/2018,NPP-375,"-22,7139","0,5",6,Brasil,RIO DE JANEIRO,ITABORAI,53074,22.71390000S,15/08/2018 16:00:00,34613,"-42,7948",8,82018,53074
-42.5761,-22.861500001676,53076,,clampToGround,0.666666667,2018,042.57610000W,"&lt;Nulo&gt;",0,Mata Atlantica,3.8,15/08/2018,NPP-375,"-22,8615","0,9",7,Brasil,RIO DE JANEIRO,SAQUAREMA,53076,22.86150000S,15/08/2018 16:00:00,34615,"-42,5761",8,82018,53076
-42.6328,-22.7793000016741,53077,,clampToGround,0.666666667,2018,042.63280000W,"&lt;Nulo&gt;",0,Mata Atlantica,3.5,15/08/2018,NPP-375,"-22,7793","0,7",6,Brasil,RIO DE JANEIRO,RIO BONITO,53077,22.77930000S,15/08/2018 16:00:00,34616,"-42,6328",8,82018,53077
-43.7048,-22.8863000016766,53078,,clampToGround,0.666666667,2018,043.70480000W,"&lt;Nulo&gt;",0,Mata Atlantica,3.8,15/08/2018,NPP-375,"-22,8863","0,2",5,Brasil,RIO DE JANEIRO,RIO DE JANEIRO,53078,22.88630000S,15/08/2018 16:00:00,34617,"-43,7048",8,82018,53078
-41.9256,-21.2208000016372,53079,,clampToGround,0.666666667,2018,041.92560000W,"&lt;Nulo&gt;",0,Mata Atlantica,3.4,15/08/2018,NPP-375,"-21,2208",1,5,Brasil,RIO DE JANEIRO,ITAPERUNA,53079,21.22080000S,15/08/2018 16:00:00,34618,"-41,9256",8,82018,53079
-41.2907,-21.6228000016469,53080,,clampToGround,0.666666667,2018,041.29070000W,"&lt;Nulo&gt;",0,Mata Atlantica,3.6,15/08/2018,NPP-375,"-21,6228","0,9",5,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,53080,21.62280000S,15/08/2018 16:00:00,34619,"-41,2907",8,82018,53080
-42.8334,-22.8661000016762,53081,,clampToGround,0.666666667,2018,042.83340000W,"&lt;Nulo&gt;","0,3",Mata Atlantica,6,15/08/2018,NPP-375,"-22,8661","0,3",6,Brasil,RIO DE JANEIRO,ITABORAI,53081,22.86610000S,15/08/2018 16:00:00,34620,"-42,8334",8,82018,53081
-42.8309,-22.8651000016761,53082,,clampToGround,0.666666667,2018,042.83090000W,"&lt;Nulo&gt;","0,2",Mata Atlantica,4.1,15/08/2018,NPP-375,"-22,8651","0,2",6,Brasil,RIO DE JANEIRO,ITABORAI,53082,22.86510000S,15/08/2018 16:00:00,34621,"-42,8309",8,82018,53082
-41.8061,-22.0003000016559,53083,,clampToGround,0.666666667,2018,041.80610000W,"&lt;Nulo&gt;",0,Mata Atlantica,5.5,15/08/2018,NPP-375,"-22,0003",1,5,Brasil,RIO DE JANEIRO,SANTA MARIA MADALENA,53083,22.00030000S,15/08/2018 16:00:00,34622,"-41,8061",8,82018,53083
-43.7447,-22.6968000016723,53084,,clampToGround,0.708333333,2018,043.74470000W,"&lt;Nulo&gt;","3,9",Mata Atlantica,5.8,17/08/2018,NPP-375,"-22,6968",0,5,Brasil,RIO DE JANEIRO,SEROPEDICA,53084,22.69680000S,17/08/2018 17:00:00,34623,"-43,7447",8,82018,53084
-43.135,-22.4518000016666,53085,,clampToGround,0.708333333,2018,043.13500000W,"&lt;Nulo&gt;","6,9",Mata Atlantica,6.8,17/08/2018,NPP-375,"-22,4518",0,7,Brasil,RIO DE JANEIRO,PETROPOLIS,53085,22.45180000S,17/08/2018 17:00:00,34624,"-43,135",8,82018,53085
-43.1346,-22.4568000016667,53086,,clampToGround,0.708333333,2018,043.13460000W,"&lt;Nulo&gt;","6,9",Mata Atlantica,5.9,17/08/2018,NPP-375,"-22,4568",0,7,Brasil,RIO DE JANEIRO,PETROPOLIS,53086,22.45680000S,17/08/2018 17:00:00,34625,"-43,1346",8,82018,53086
-43.1395,-22.4578000016667,53087,,clampToGround,0.708333333,2018,043.13950000W,"&lt;Nulo&gt;",7,Mata Atlantica,5.9,17/08/2018,NPP-375,"-22,4578",0,7,Brasil,RIO DE JANEIRO,PETROPOLIS,53087,22.45780000S,17/08/2018 17:00:00,34626,"-43,1395",8,82018,53087
-43.6682,-22.8563000016759,53088,,clampToGround,0.695833333,2018,043.66820000W,"&lt;Nulo&gt;",0,Mata Atlantica,2.7,18/08/2018,NPP-375,"-22,8563","0,1",0,Brasil,RIO DE JANEIRO,NOVA IGUACU,53088,22.85630000S,18/08/2018 16:42:00,34627,"-43,6682",8,82018,53088
-42.9815,-22.857300001676,53089,,clampToGround,0.1625,2018,042.98150000W,"&lt;Nulo&gt;",0,Mata Atlantica,0.5,19/08/2018,NPP-375,"-22,8573","0,4",2,Brasil,RIO DE JANEIRO,SAO GONCALO,53089,22.85730000S,19/08/2018 03:54:00,34628,"-42,9815",8,82018,53089
-41.3579,-21.8935000016534,53092,,clampToGround,0.683333333,2018,041.35790000W,"&lt;Nulo&gt;",0,Mata Atlantica,4.5,19/08/2018,NPP-375,"-21,8935","0,9",2,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,53092,21.89350000S,19/08/2018 16:24:00,34631,"-41,3579",8,82018,53092
-43.265,-22.1524000016596,53093,,clampToGround,0.683333333,2018,043.26500000W,"&lt;Nulo&gt;",0,Mata Atlantica,1.5,19/08/2018,NPP-375,"-22,1524","0,5",2,Brasil,RIO DE JANEIRO,PARAIBA DO SUL,53093,22.15240000S,19/08/2018 16:24:00,34632,"-43,265",8,82018,53093
-43.6413,-22.5883000016698,53094,,clampToGround,0.683333333,2018,043.64130000W,"&lt;Nulo&gt;",0,Mata Atlantica,4.8,19/08/2018,NPP-375,"-22,5883","0,2",2,Brasil,RIO DE JANEIRO,PARACAMBI,53094,22.58830000S,19/08/2018 16:24:00,34633,"-43,6413",8,82018,53094
-41.3611,-21.8974000016535,53095,,clampToGround,0.683333333,2018,041.36110000W,"&lt;Nulo&gt;",0,Mata Atlantica,2.8,19/08/2018,NPP-375,"-21,8974","0,9",2,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,53095,21.89740000S,19/08/2018 16:24:00,34634,"-41,3611",8,82018,53095
-44.0424,-22.5018000016677,53096,,clampToGround,0.683333333,2018,044.04240000W,"&lt;Nulo&gt;",0,Mata Atlantica,3.9,19/08/2018,NPP-375,"-22,5018","0,1",2,Brasil,RIO DE JANEIRO,VOLTA REDONDA,53096,22.50180000S,19/08/2018 16:24:00,34635,"-44,0424",8,82018,53096
-44.3725,-22.4499000016665,53097,,clampToGround,0.683333333,2018,044.37250000W,"&lt;Nulo&gt;",0,Mata Atlantica,5.1,19/08/2018,NPP-375,"-22,4499","0,1",2,Brasil,RIO DE JANEIRO,RESENDE,53097,22.44990000S,19/08/2018 16:24:00,34636,"-44,3725",8,82018,53097
-43.6845,-22.6743000016717,53098,,clampToGround,0.683333333,2018,043.68450000W,"&lt;Nulo&gt;",0,Mata Atlantica,2.2,19/08/2018,NPP-375,"-22,6743","0,3",2,Brasil,RIO DE JANEIRO,SEROPEDICA,53098,22.67430000S,19/08/2018 16:24:00,34637,"-43,6845",8,82018,53098
-43.5899,-22.859100001676,53100,,clampToGround,0.683333333,2018,043.58990000W,"&lt;Nulo&gt;",0,Mata Atlantica,3.3,19/08/2018,NPP-375,"-22,8591",0,2,Brasil,RIO DE JANEIRO,RIO DE JANEIRO,53100,22.85910000S,19/08/2018 16:24:00,34639,"-43,5899",8,82018,53100
-43.6571,-22.9515000016781,53101,,clampToGround,0.683333333,2018,043.65710000W,"&lt;Nulo&gt;",0,Mata Atlantica,1,19/08/2018,NPP-375,"-22,9515","0,2",2,Brasil,RIO DE JANEIRO,RIO DE JANEIRO,53101,22.95150000S,19/08/2018 16:24:00,34640,"-43,6571",8,82018,53101
-43.6561,-22.9525000016781,53102,,clampToGround,0.683333333,2018,043.65610000W,"&lt;Nulo&gt;",0,Mata Atlantica,1.6,19/08/2018,NPP-375,"-22,9525","0,2",2,Brasil,RIO DE JANEIRO,RIO DE JANEIRO,53102,22.95250000S,19/08/2018 16:24:00,34641,"-43,6561",8,82018,53102
-43.5894,-22.8625000016761,53103,,clampToGround,0.683333333,2018,043.58940000W,"&lt;Nulo&gt;",0,Mata Atlantica,11.1,19/08/2018,NPP-375,"-22,8625","0,4",2,Brasil,RIO DE JANEIRO,RIO DE JANEIRO,53103,22.86250000S,19/08/2018 16:24:00,34642,"-43,5894",8,82018,53103
-43.7586,-22.8756000016764,53104,,clampToGround,0.683333333,2018,043.75860000W,"&lt;Nulo&gt;",0,Mata Atlantica,4.1,19/08/2018,NPP-375,"-22,8756","0,4",2,Brasil,RIO DE JANEIRO,ITAGUAI,53104,22.87560000S,19/08/2018 16:24:00,34643,"-43,7586",8,82018,53104
-43.7588,-22.7889000016744,53108,,clampToGround,0.15,2018,043.75880000W,"&lt;Nulo&gt;",0,Mata Atlantica,0.7,20/08/2018,NPP-375,"-22,7889","0,5",3,Brasil,RIO DE JANEIRO,SEROPEDICA,53108,22.78890000S,20/08/2018 03:36:00,34647,"-43,7588",8,82018,53108
-43.7578,-22.7847000016743,53109,,clampToGround,0.15,2018,043.75780000W,"&lt;Nulo&gt;",0,Mata Atlantica,0.8,20/08/2018,NPP-375,"-22,7847","0,5",3,Brasil,RIO DE JANEIRO,SEROPEDICA,53109,22.78470000S,20/08/2018 03:36:00,34648,"-43,7578",8,82018,53109
