X,Y,Name,description,altitudeMode,hora,ano,DDLon,Frp.1,precipitacao,bioma,frp,datahora,satelite,latitude,riscofogo,diasemchuva,pais,estado,municipio,Field_1,DDLat,data/hora,OID,longitude,mês,Mês/Ano,Índice
-42.9918,-22.0485000016571,52272,,clampToGround,0.695833333,2018,042.99180000W,"&lt;Nulo&gt;",0,Mata Atlantica,7.4,01/07/2018,NPP-375,"-22,0485",1,20,Brasil,RIO DE JANEIRO,SAPUCAIA,52272,22.04850000S,01/07/2018 16:42:00,33811,"-42,9918",7,72018,52272
-43.3838,-22.4134000016657,52273,,clampToGround,0.695833333,2018,043.38380000W,"&lt;Nulo&gt;",0,Mata Atlantica,2.9,01/07/2018,NPP-375,"-22,4134",1,19,Brasil,RIO DE JANEIRO,PATY DO ALFERES,52273,22.41340000S,01/07/2018 16:42:00,33812,"-43,3838",7,72018,52273
-42.7571,-22.4361000016662,52274,,clampToGround,0.695833333,2018,042.75710000W,"&lt;Nulo&gt;",0,Mata Atlantica,2.3,01/07/2018,NPP-375,"-22,4361","0,9",20,Brasil,RIO DE JANEIRO,CACHOEIRAS DE MACACU,52274,22.43610000S,01/07/2018 16:42:00,33813,"-42,7571",7,72018,52274
-41.4266,-21.6801000016483,52275,,clampToGround,0.695833333,2018,041.42660000W,"&lt;Nulo&gt;",0,Mata Atlantica,2.8,01/07/2018,NPP-375,"-21,6801",1,21,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,52275,21.68010000S,01/07/2018 16:42:00,33814,"-41,4266",7,72018,52275
-41.3086,-21.8961000016535,52276,,clampToGround,0.695833333,2018,041.30860000W,"&lt;Nulo&gt;",0,Mata Atlantica,3,01/07/2018,NPP-375,"-21,8961",1,21,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,52276,21.89610000S,01/07/2018 16:42:00,33815,"-41,3086",7,72018,52276
-43.2177,-22.1340000016591,52277,,clampToGround,0.695833333,2018,043.21770000W,"&lt;Nulo&gt;",0,Mata Atlantica,5.6,01/07/2018,NPP-375,"-22,134",1,20,Brasil,RIO DE JANEIRO,TRES RIOS,52277,22.13400000S,01/07/2018 16:42:00,33816,"-43,2177",7,72018,52277
-43.7286,-22.3991000016653,52278,,clampToGround,0.695833333,2018,043.72860000W,"&lt;Nulo&gt;",0,Mata Atlantica,3.2,01/07/2018,NPP-375,"-22,3991",1,15,Brasil,RIO DE JANEIRO,VASSOURAS,52278,22.39910000S,01/07/2018 16:42:00,33817,"-43,7286",7,72018,52278
-42.9955,-22.047600001657,52279,,clampToGround,0.695833333,2018,042.99550000W,"&lt;Nulo&gt;",0,Mata Atlantica,11,01/07/2018,NPP-375,"-22,0476",1,20,Brasil,RIO DE JANEIRO,SAPUCAIA,52279,22.04760000S,01/07/2018 16:42:00,33818,"-42,9955",7,72018,52279
-42.9925,-22.044800001657,52280,,clampToGround,0.695833333,2018,042.99250000W,"&lt;Nulo&gt;",0,Mata Atlantica,8.2,01/07/2018,NPP-375,"-22,0448",1,20,Brasil,RIO DE JANEIRO,SAPUCAIA,52280,22.04480000S,01/07/2018 16:42:00,33819,"-42,9925",7,72018,52280
-42.9916,-22.0431000016569,52281,,clampToGround,0.695833333,2018,042.99160000W,"&lt;Nulo&gt;",0,Mata Atlantica,5.5,01/07/2018,NPP-375,"-22,0431",1,20,Brasil,RIO DE JANEIRO,SAPUCAIA,52281,22.04310000S,01/07/2018 16:42:00,33820,"-42,9916",7,72018,52281
-43.7561,-22.7854000016743,52283,,clampToGround,0.1625,2018,043.75610000W,"&lt;Nulo&gt;",0,Mata Atlantica,0.7,02/07/2018,NPP-375,"-22,7854",1,2,Brasil,RIO DE JANEIRO,SEROPEDICA,52283,22.78540000S,02/07/2018 03:54:00,33822,"-43,7561",7,72018,52283
-41.2874,-21.5244000016446,52284,,clampToGround,0.1625,2018,041.28740000W,"&lt;Nulo&gt;",0,Mata Atlantica,0.8,02/07/2018,NPP-375,"-21,5244",1,24,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,52284,21.52440000S,02/07/2018 03:54:00,33823,"-41,2874",7,72018,52284
-41.2836,-21.5250000016446,52285,,clampToGround,0.1625,2018,041.28360000W,"&lt;Nulo&gt;",0,Mata Atlantica,0.8,02/07/2018,NPP-375,"-21,525",1,24,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,52285,21.52500000S,02/07/2018 03:54:00,33824,"-41,2836",7,72018,52285
-43.59,-22.5649000016692,52286,,clampToGround,0.1625,2018,043.59000000W,"&lt;Nulo&gt;",0,Mata Atlantica,0.8,02/07/2018,NPP-375,"-22,5649",1,21,Brasil,RIO DE JANEIRO,MIGUEL PEREIRA,52286,22.56490000S,02/07/2018 03:54:00,33825,"-43,59",7,72018,52286
-42.852,-22.3588000016644,52287,,clampToGround,0.1625,2018,042.85200000W,"&lt;Nulo&gt;",0,Mata Atlantica,0.7,02/07/2018,NPP-375,"-22,3588","0,8",21,Brasil,RIO DE JANEIRO,TERESOPOLIS,52287,22.35880000S,02/07/2018 03:54:00,33826,"-42,852",7,72018,52287
-43.1274,-22.3383000016639,52292,,clampToGround,0.683333333,2018,043.12740000W,"&lt;Nulo&gt;",0,Mata Atlantica,14.8,02/07/2018,NPP-375,"-22,3383","0,8",21,Brasil,RIO DE JANEIRO,PETROPOLIS,52292,22.33830000S,02/07/2018 16:24:00,33831,"-43,1274",7,72018,52292
-41.4339,-21.6759000016482,52293,,clampToGround,0.683333333,2018,041.43390000W,"&lt;Nulo&gt;",0,Mata Atlantica,5.3,02/07/2018,NPP-375,"-21,6759",1,22,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,52293,21.67590000S,02/07/2018 16:24:00,33832,"-41,4339",7,72018,52293
-43.128,-22.3349000016638,52294,,clampToGround,0.683333333,2018,043.12800000W,"&lt;Nulo&gt;",0,Mata Atlantica,14.8,02/07/2018,NPP-375,"-22,3349","0,8",21,Brasil,RIO DE JANEIRO,PETROPOLIS,52294,22.33490000S,02/07/2018 16:24:00,33833,"-43,128",7,72018,52294
-43.6654,-22.8044000016747,52295,,clampToGround,0.683333333,2018,043.66540000W,"&lt;Nulo&gt;",0,Mata Atlantica,2.5,02/07/2018,NPP-375,"-22,8044",1,16,Brasil,RIO DE JANEIRO,SEROPEDICA,52295,22.80440000S,02/07/2018 16:24:00,33834,"-43,6654",7,72018,52295
-41.1348,-21.4848000016436,52296,,clampToGround,0.683333333,2018,041.13480000W,"&lt;Nulo&gt;",0,Mata Atlantica,2.4,02/07/2018,NPP-375,"-21,4848",1,22,Brasil,RIO DE JANEIRO,SAO FRANCISCO DE ITABAPOANA,52296,21.48480000S,02/07/2018 16:24:00,33835,"-41,1348",7,72018,52296
-42.8412,-22.3622000016645,52297,,clampToGround,0.683333333,2018,042.84120000W,"&lt;Nulo&gt;",0,Mata Atlantica,9.2,02/07/2018,NPP-375,"-22,3622","0,8",21,Brasil,RIO DE JANEIRO,TERESOPOLIS,52297,22.36220000S,02/07/2018 16:24:00,33836,"-42,8412",7,72018,52297
-42.8451,-22.3627000016645,52298,,clampToGround,0.683333333,2018,042.84510000W,"&lt;Nulo&gt;",0,Mata Atlantica,10,02/07/2018,NPP-375,"-22,3627","0,8",21,Brasil,RIO DE JANEIRO,TERESOPOLIS,52298,22.36270000S,02/07/2018 16:24:00,33837,"-42,8451",7,72018,52298
-41.4383,-21.6731000016481,52299,,clampToGround,0.683333333,2018,041.43830000W,"&lt;Nulo&gt;",0,Mata Atlantica,4.1,02/07/2018,NPP-375,"-21,6731",1,22,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,52299,21.67310000S,02/07/2018 16:24:00,33838,"-41,4383",7,72018,52299
-43.7523,-22.8237000016752,52300,,clampToGround,0.683333333,2018,043.75230000W,"&lt;Nulo&gt;",0,Mata Atlantica,10.4,02/07/2018,NPP-375,"-22,8237",1,2,Brasil,RIO DE JANEIRO,SEROPEDICA,52300,22.82370000S,02/07/2018 16:24:00,33839,"-43,7523",7,72018,52300
-43.6659,-22.8523000016759,52301,,clampToGround,0.683333333,2018,043.66590000W,"&lt;Nulo&gt;",0,Mata Atlantica,2.5,02/07/2018,NPP-375,"-22,8523",1,18,Brasil,RIO DE JANEIRO,NOVA IGUACU,52301,22.85230000S,02/07/2018 16:24:00,33840,"-43,6659",7,72018,52301
-42.8387,-22.8533000016759,52302,,clampToGround,0.683333333,2018,042.83870000W,"&lt;Nulo&gt;",0,Mata Atlantica,2.6,02/07/2018,NPP-375,"-22,8533",1,15,Brasil,RIO DE JANEIRO,ITABORAI,52302,22.85330000S,02/07/2018 16:24:00,33841,"-42,8387",7,72018,52302
-43.7528,-22.8202000016751,52303,,clampToGround,0.683333333,2018,043.75280000W,"&lt;Nulo&gt;",0,Mata Atlantica,11.7,02/07/2018,NPP-375,"-22,8202",1,2,Brasil,RIO DE JANEIRO,SEROPEDICA,52303,22.82020000S,02/07/2018 16:24:00,33842,"-43,7528",7,72018,52303
-42.0891,-21.6588000016478,52304,,clampToGround,0.683333333,2018,042.08910000W,"&lt;Nulo&gt;",0,Mata Atlantica,1.2,02/07/2018,NPP-375,"-21,6588",1,22,Brasil,RIO DE JANEIRO,APERIBE,52304,21.65880000S,02/07/2018 16:24:00,33843,"-42,0891",7,72018,52304
-42.2341,-21.5536000016453,52305,,clampToGround,0.683333333,2018,042.23410000W,"&lt;Nulo&gt;",0,Mata Atlantica,2.3,02/07/2018,NPP-375,"-21,5536",1,21,Brasil,RIO DE JANEIRO,SANTO ANTONIO DE PADUA,52305,21.55360000S,02/07/2018 16:24:00,33844,"-42,2341",7,72018,52305
-41.8945,-21.33190000164,52306,,clampToGround,0.683333333,2018,041.89450000W,"&lt;Nulo&gt;",0,Mata Atlantica,0.4,02/07/2018,NPP-375,"-21,3319",1,23,Brasil,RIO DE JANEIRO,SAO JOSE DE UBA,52306,21.33190000S,02/07/2018 16:24:00,33845,"-41,8945",7,72018,52306
-43.1185,-22.4623000016668,52307,,clampToGround,0.683333333,2018,043.11850000W,"&lt;Nulo&gt;",0,Mata Atlantica,4.6,02/07/2018,NPP-375,"-22,4623","0,7",21,Brasil,RIO DE JANEIRO,PETROPOLIS,52307,22.46230000S,02/07/2018 16:24:00,33846,"-43,1185",7,72018,52307
-43.1154,-22.4584000016667,52308,,clampToGround,0.683333333,2018,043.11540000W,"&lt;Nulo&gt;",0,Mata Atlantica,7.4,02/07/2018,NPP-375,"-22,4584","0,7",21,Brasil,RIO DE JANEIRO,PETROPOLIS,52308,22.45840000S,02/07/2018 16:24:00,33847,"-43,1154",7,72018,52308
-44.0942,-22.5887000016698,52309,,clampToGround,0.683333333,2018,044.09420000W,"&lt;Nulo&gt;",0,Mata Atlantica,1.6,02/07/2018,NPP-375,"-22,5887",1,13,Brasil,RIO DE JANEIRO,VOLTA REDONDA,52309,22.58870000S,02/07/2018 16:24:00,33848,"-44,0942",7,72018,52309
-42.2021,-22.5744000016694,52310,,clampToGround,0.683333333,2018,042.20210000W,"&lt;Nulo&gt;",0,Mata Atlantica,2.3,02/07/2018,NPP-375,"-22,5744",1,21,Brasil,RIO DE JANEIRO,SILVA JARDIM,52310,22.57440000S,02/07/2018 16:24:00,33849,"-42,2021",7,72018,52310
-42.8406,-22.3655000016646,52311,,clampToGround,0.683333333,2018,042.84060000W,"&lt;Nulo&gt;",0,Mata Atlantica,9.2,02/07/2018,NPP-375,"-22,3655","0,8",21,Brasil,RIO DE JANEIRO,TERESOPOLIS,52311,22.36550000S,02/07/2018 16:24:00,33850,"-42,8406",7,72018,52311
-42.8445,-22.3661000016646,52312,,clampToGround,0.683333333,2018,042.84450000W,"&lt;Nulo&gt;",0,Mata Atlantica,10,02/07/2018,NPP-375,"-22,3661","0,8",21,Brasil,RIO DE JANEIRO,TERESOPOLIS,52312,22.36610000S,02/07/2018 16:24:00,33851,"-42,8445",7,72018,52312
-43.8222,-22.4504000016665,52313,,clampToGround,0.683333333,2018,043.82220000W,"&lt;Nulo&gt;",0,Mata Atlantica,4.5,02/07/2018,NPP-375,"-22,4504","0,9",16,Brasil,RIO DE JANEIRO,BARRA DO PIRAI,52313,22.45040000S,02/07/2018 16:24:00,33852,"-43,8222",7,72018,52313
-43.6831,-22.642800001671,52314,,clampToGround,0.683333333,2018,043.68310000W,"&lt;Nulo&gt;",0,Mata Atlantica,1.5,02/07/2018,NPP-375,"-22,6428",1,17,Brasil,RIO DE JANEIRO,PARACAMBI,52314,22.64280000S,02/07/2018 16:24:00,33853,"-43,6831",7,72018,52314
-43.6614,-22.8038000016748,52315,,clampToGround,0.683333333,2018,043.66140000W,"&lt;Nulo&gt;",0,Mata Atlantica,3.3,02/07/2018,NPP-375,"-22,8038",1,17,Brasil,RIO DE JANEIRO,SEROPEDICA,52315,22.80380000S,02/07/2018 16:24:00,33854,"-43,6614",7,72018,52315
-43.1192,-22.4590000016667,52316,,clampToGround,0.683333333,2018,043.11920000W,"&lt;Nulo&gt;",0,Mata Atlantica,2.6,02/07/2018,NPP-375,"-22,459","0,7",21,Brasil,RIO DE JANEIRO,PETROPOLIS,52316,22.45900000S,02/07/2018 16:24:00,33855,"-43,1192",7,72018,52316
-43.7568,-22.8208000016751,52317,,clampToGround,0.683333333,2018,043.75680000W,"&lt;Nulo&gt;",0,Mata Atlantica,11.7,02/07/2018,NPP-375,"-22,8208",1,2,Brasil,RIO DE JANEIRO,SEROPEDICA,52317,22.82080000S,02/07/2018 16:24:00,33856,"-43,7568",7,72018,52317
-43.9256,-22.5211000016682,52318,,clampToGround,0.683333333,2018,043.92560000W,"&lt;Nulo&gt;",0,Mata Atlantica,5.1,02/07/2018,NPP-375,"-22,5211",1,18,Brasil,RIO DE JANEIRO,PINHEIRAL,52318,22.52110000S,02/07/2018 16:24:00,33857,"-43,9256",7,72018,52318
-44.17,-22.4983000016676,52319,,clampToGround,0.683333333,2018,044.17000000W,"&lt;Nulo&gt;","0,1",Mata Atlantica,3.2,02/07/2018,NPP-375,"-22,4983",1,18,Brasil,RIO DE JANEIRO,BARRA MANSA,52319,22.49830000S,02/07/2018 16:24:00,33858,"-44,17",7,72018,52319
-43.5608,-22.7966000016746,52320,,clampToGround,0.683333333,2018,043.56080000W,"&lt;Nulo&gt;",0,Mata Atlantica,4.1,02/07/2018,NPP-375,"-22,7966",1,17,Brasil,RIO DE JANEIRO,NOVA IGUACU,52320,22.79660000S,02/07/2018 16:24:00,33859,"-43,5608",7,72018,52320
-43.8338,-22.8281000016753,52321,,clampToGround,0.683333333,2018,043.83380000W,"&lt;Nulo&gt;",0,Mata Atlantica,2.9,02/07/2018,NPP-375,"-22,8281",1,2,Brasil,RIO DE JANEIRO,ITAGUAI,52321,22.82810000S,02/07/2018 16:24:00,33860,"-43,8338",7,72018,52321
-44.1065,-22.5910000016698,52328,,clampToGround,0.15,2018,044.10650000W,"&lt;Nulo&gt;",0,Mata Atlantica,1.9,03/07/2018,NPP-375,"-22,591",1,13,Brasil,RIO DE JANEIRO,BARRA MANSA,52328,22.59100000S,03/07/2018 03:36:00,33867,"-44,1065",7,72018,52328
-42.8545,-22.7898000016744,52329,,clampToGround,0.15,2018,042.85450000W,"&lt;Nulo&gt;",0,Mata Atlantica,1,03/07/2018,NPP-375,"-22,7898",1,21,Brasil,RIO DE JANEIRO,ITABORAI,52329,22.78980000S,03/07/2018 03:36:00,33868,"-42,8545",7,72018,52329
-42.8553,-22.7938000016745,52330,,clampToGround,0.15,2018,042.85530000W,"&lt;Nulo&gt;",0,Mata Atlantica,1,03/07/2018,NPP-375,"-22,7938",1,20,Brasil,RIO DE JANEIRO,ITABORAI,52330,22.79380000S,03/07/2018 03:36:00,33869,"-42,8553",7,72018,52330
-43.1227,-22.4622000016668,52331,,clampToGround,0.15,2018,043.12270000W,"&lt;Nulo&gt;",0,Mata Atlantica,0.8,03/07/2018,NPP-375,"-22,4622","0,7",22,Brasil,RIO DE JANEIRO,PETROPOLIS,52331,22.46220000S,03/07/2018 03:36:00,33870,"-43,1227",7,72018,52331
-43.5796,-22.7327000016731,52335,,clampToGround,0.670833333,2018,043.57960000W,"&lt;Nulo&gt;",0,Mata Atlantica,3.5,03/07/2018,NPP-375,"-22,7327",1,18,Brasil,RIO DE JANEIRO,QUEIMADOS,52335,22.73270000S,03/07/2018 16:06:00,33874,"-43,5796",7,72018,52335
-43.5686,-22.8295000016753,52336,,clampToGround,0.670833333,2018,043.56860000W,"&lt;Nulo&gt;",0,Mata Atlantica,3.6,03/07/2018,NPP-375,"-22,8295","0,9",18,Brasil,RIO DE JANEIRO,NOVA IGUACU,52336,22.82950000S,03/07/2018 16:06:00,33875,"-43,5686",7,72018,52336
-43.5636,-22.5444000016687,52337,,clampToGround,0.670833333,2018,043.56360000W,"&lt;Nulo&gt;",0,Mata Atlantica,1.4,03/07/2018,NPP-375,"-22,5444","0,8",23,Brasil,RIO DE JANEIRO,MIGUEL PEREIRA,52337,22.54440000S,03/07/2018 16:06:00,33876,"-43,5636",7,72018,52337
-43.7425,-22.8483000016757,52338,,clampToGround,0.670833333,2018,043.74250000W,"&lt;Nulo&gt;",0,Mata Atlantica,3.3,03/07/2018,NPP-375,"-22,8483",1,4,Brasil,RIO DE JANEIRO,ITAGUAI,52338,22.84830000S,03/07/2018 16:06:00,33877,"-43,7425",7,72018,52338
-41.665,-22.2374000016615,52339,,clampToGround,0.670833333,2018,041.66500000W,"&lt;Nulo&gt;",0,Mata Atlantica,3.3,03/07/2018,NPP-375,"-22,2374",1,23,Brasil,RIO DE JANEIRO,CARAPEBUS,52339,22.23740000S,03/07/2018 16:06:00,33878,"-41,665",7,72018,52339
-43.5785,-22.7325000016731,52340,,clampToGround,0.670833333,2018,043.57850000W,"&lt;Nulo&gt;",0,Mata Atlantica,2.8,03/07/2018,NPP-375,"-22,7325",1,18,Brasil,RIO DE JANEIRO,QUEIMADOS,52340,22.73250000S,03/07/2018 16:06:00,33879,"-43,5785",7,72018,52340
-43.6251,-22.7332000016731,52341,,clampToGround,0.670833333,2018,043.62510000W,"&lt;Nulo&gt;",0,Mata Atlantica,3.2,03/07/2018,NPP-375,"-22,7332",1,18,Brasil,RIO DE JANEIRO,QUEIMADOS,52341,22.73320000S,03/07/2018 16:06:00,33880,"-43,6251",7,72018,52341
-43.6239,-22.7334000016731,52342,,clampToGround,0.670833333,2018,043.62390000W,"&lt;Nulo&gt;",0,Mata Atlantica,3.1,03/07/2018,NPP-375,"-22,7334",1,18,Brasil,RIO DE JANEIRO,QUEIMADOS,52342,22.73340000S,03/07/2018 16:06:00,33881,"-43,6239",7,72018,52342
-42.9149,-22.6586000016713,52343,,clampToGround,0.670833333,2018,042.91490000W,"&lt;Nulo&gt;",0,Mata Atlantica,4,03/07/2018,NPP-375,"-22,6586",1,23,Brasil,RIO DE JANEIRO,GUAPIMIRIM,52343,22.65860000S,03/07/2018 16:06:00,33882,"-42,9149",7,72018,52343
-43.6004,-22.7041000016724,52344,,clampToGround,0.670833333,2018,043.60040000W,"&lt;Nulo&gt;",0,Mata Atlantica,7.5,03/07/2018,NPP-375,"-22,7041",1,18,Brasil,RIO DE JANEIRO,QUEIMADOS,52344,22.70410000S,03/07/2018 16:06:00,33883,"-43,6004",7,72018,52344
-43.5361,-22.7099000016726,52345,,clampToGround,0.670833333,2018,043.53610000W,"&lt;Nulo&gt;",0,Mata Atlantica,1.7,03/07/2018,NPP-375,"-22,7099",1,18,Brasil,RIO DE JANEIRO,NOVA IGUACU,52345,22.70990000S,03/07/2018 16:06:00,33884,"-43,5361",7,72018,52345
-43.5706,-22.8291000016753,52346,,clampToGround,0.670833333,2018,043.57060000W,"&lt;Nulo&gt;",0,Mata Atlantica,2.5,03/07/2018,NPP-375,"-22,8291","0,9",18,Brasil,RIO DE JANEIRO,NOVA IGUACU,52346,22.82910000S,03/07/2018 16:06:00,33885,"-43,5706",7,72018,52346
-43.7419,-22.8527000016759,52347,,clampToGround,0.670833333,2018,043.74190000W,"&lt;Nulo&gt;",0,Mata Atlantica,5,03/07/2018,NPP-375,"-22,8527",1,4,Brasil,RIO DE JANEIRO,ITAGUAI,52347,22.85270000S,03/07/2018 16:06:00,33886,"-43,7419",7,72018,52347
-43.7443,-22.8491000016758,52348,,clampToGround,0.670833333,2018,043.74430000W,"&lt;Nulo&gt;",0,Mata Atlantica,3.4,03/07/2018,NPP-375,"-22,8491",1,4,Brasil,RIO DE JANEIRO,ITAGUAI,52348,22.84910000S,03/07/2018 16:06:00,33887,"-43,7443",7,72018,52348
-41.2681,-21.5167000016444,52349,,clampToGround,0.670833333,2018,041.26810000W,"&lt;Nulo&gt;",0,Mata Atlantica,3.1,03/07/2018,NPP-375,"-21,5167",1,25,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,52349,21.51670000S,03/07/2018 16:06:00,33888,"-41,2681",7,72018,52349
-42.5423,-22.7935000016745,52350,,clampToGround,0.670833333,2018,042.54230000W,"&lt;Nulo&gt;",0,Mata Atlantica,10.6,03/07/2018,NPP-375,"-22,7935",1,22,Brasil,RIO DE JANEIRO,RIO BONITO,52350,22.79350000S,03/07/2018 16:06:00,33889,"-42,5423",7,72018,52350
-42.8811,-22.8254000016752,52351,,clampToGround,0.670833333,2018,042.88110000W,"&lt;Nulo&gt;",0,Mata Atlantica,3.2,03/07/2018,NPP-375,"-22,8254",1,19,Brasil,RIO DE JANEIRO,ITABORAI,52351,22.82540000S,03/07/2018 16:06:00,33890,"-42,8811",7,72018,52351
-43.7438,-22.8535000016759,52352,,clampToGround,0.670833333,2018,043.74380000W,"&lt;Nulo&gt;",0,Mata Atlantica,4.8,03/07/2018,NPP-375,"-22,8535",1,4,Brasil,RIO DE JANEIRO,ITAGUAI,52352,22.85350000S,03/07/2018 16:06:00,33891,"-43,7438",7,72018,52352
-43.237,-22.1385000016592,52357,,clampToGround,0.725,2018,043.23700000W,"&lt;Nulo&gt;",0,Mata Atlantica,5.2,04/07/2018,NPP-375,"-22,1385",1,23,Brasil,RIO DE JANEIRO,PARAIBA DO SUL,52357,22.13850000S,04/07/2018 17:24:00,33896,"-43,237",7,72018,52357
-43.6241,-22.4056000016655,52358,,clampToGround,0.7125,2018,043.62410000W,"&lt;Nulo&gt;",0,Mata Atlantica,4.7,05/07/2018,NPP-375,"-22,4056",1,19,Brasil,RIO DE JANEIRO,VASSOURAS,52358,22.40560000S,05/07/2018 17:06:00,33897,"-43,6241",7,72018,52358
-41.2996,-21.8830000016532,52359,,clampToGround,0.7125,2018,041.29960000W,"&lt;Nulo&gt;",0,Mata Atlantica,4.8,05/07/2018,NPP-375,"-21,883",1,25,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,52359,21.88300000S,05/07/2018 17:06:00,33898,"-41,2996",7,72018,52359
-43.8399,-22.4893000016674,52360,,clampToGround,0.7125,2018,043.83990000W,"&lt;Nulo&gt;",0,Mata Atlantica,4.3,05/07/2018,NPP-375,"-22,4893",1,19,Brasil,RIO DE JANEIRO,BARRA DO PIRAI,52360,22.48930000S,05/07/2018 17:06:00,33899,"-43,8399",7,72018,52360
-41.322,-21.8107000016515,52361,,clampToGround,0.7125,2018,041.32200000W,"&lt;Nulo&gt;",0,Mata Atlantica,5.7,05/07/2018,NPP-375,"-21,8107",1,25,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,52361,21.81070000S,05/07/2018 17:06:00,33900,"-41,322",7,72018,52361
-43.8317,-22.7103000016726,52362,,clampToGround,0.7125,2018,043.83170000W,"&lt;Nulo&gt;",0,Mata Atlantica,3.4,05/07/2018,NPP-375,"-22,7103",1,10,Brasil,RIO DE JANEIRO,PIRAI,52362,22.71030000S,05/07/2018 17:06:00,33901,"-43,8317",7,72018,52362
-41.295,-21.8819000016531,52363,,clampToGround,0.7125,2018,041.29500000W,"&lt;Nulo&gt;",0,Mata Atlantica,7.2,05/07/2018,NPP-375,"-21,8819",1,25,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,52363,21.88190000S,05/07/2018 17:06:00,33902,"-41,295",7,72018,52363
