,data,altitude,campanha,chuva_gdas,evt_id,evt_soma_chuva,evt_media_chuva,evt_max_chuva,direcao,velocidade,direcao_cat,velocidade_cat,evt_soma_chuva_cat
737,2018-08-02 02:00:00,909.0,SB180901 - PP1,0.0,225,6.4,1.0667,2.2,83.50922836552493,17.311968403390903,E,15-20 km/h,5-20 mm
738,2018-08-02 01:00:00,509.0,SB180901 - PP1,0.0,225,6.4,1.0667,2.2,96.30709193473774,19.689171363976183,E,15-20 km/h,5-20 mm
739,2018-08-02 01:00:00,659.0,SB180901 - PP1,0.0,225,6.4,1.0667,2.2,94.76364169072671,19.844547865849737,E,15-20 km/h,5-20 mm
740,2018-08-02 01:00:00,909.0,SB180901 - PP1,0.0,225,6.4,1.0667,2.2,87.1901918639301,16.809208696426282,E,15-20 km/h,5-20 mm
741,2018-08-02 04:00:00,509.0,SB180901 - PP1,0.1,226,8.0,1.3333,4.0,87.80942613596133,18.86278457704481,E,15-20 km/h,5-20 mm
742,2018-08-02 04:00:00,659.0,SB180901 - PP1,0.1,226,8.0,1.3333,4.0,84.2593933610486,19.565120444300863,E,15-20 km/h,5-20 mm
743,2018-08-02 04:00:00,909.0,SB180901 - PP1,0.1,226,8.0,1.3333,4.0,74.51149855709087,17.742329272111178,ENE,15-20 km/h,5-20 mm
744,2018-08-02 07:00:00,509.0,SB180901 - PP1,0.0,226,8.0,1.3333,4.0,73.64418289898357,19.75130750102424,ENE,15-20 km/h,5-20 mm
745,2018-08-02 07:00:00,659.0,SB180901 - PP1,0.0,226,8.0,1.3333,4.0,68.68875157418408,20.12194038854132,ENE,20-25 km/h,5-20 mm
746,2018-08-02 07:00:00,909.0,SB180901 - PP1,0.0,226,8.0,1.3333,4.0,55.06456820725274,17.087138116138867,NE,15-20 km/h,5-20 mm
747,2018-08-03 19:00:00,509.0,SB180901 - PP1,0.0,230,30.8,1.925,6.2,61.5570713756366,25.302175894574894,ENE,25-30 km/h,20-35 mm
748,2018-08-03 19:00:00,659.0,SB180901 - PP1,0.0,230,30.8,1.925,6.2,52.78104622298363,23.66983924744732,NE,20-25 km/h,20-35 mm
749,2018-08-03 19:00:00,909.0,SB180901 - PP1,0.0,230,30.8,1.925,6.2,30.633116792182584,21.427218508243158,NNE,20-25 km/h,20-35 mm
750,2018-08-03 22:00:00,509.0,SB180901 - PP1,0.0,230,30.8,1.925,6.2,64.78814077670238,29.25816484333944,ENE,25-30 km/h,20-35 mm
751,2018-08-03 22:00:00,659.0,SB180901 - PP1,0.0,230,30.8,1.925,6.2,59.18761901931763,26.74392570285807,ENE,25-30 km/h,20-35 mm
752,2018-08-03 22:00:00,909.0,SB180901 - PP1,0.0,230,30.8,1.925,6.2,45.00000000000136,21.849599538664627,NE,20-25 km/h,20-35 mm
753,2018-08-04 02:00:00,509.0,SB180901 - PP1,0.0,230,30.8,1.925,6.2,61.31057707157922,29.82325825593213,ENE,25-30 km/h,20-35 mm
754,2018-08-04 02:00:00,659.0,SB180901 - PP1,0.0,230,30.8,1.925,6.2,56.25146741317625,27.995733478514094,ENE,25-30 km/h,20-35 mm
755,2018-08-04 02:00:00,909.0,SB180901 - PP1,0.0,230,30.8,1.925,6.2,44.81694701415761,22.79653186342211,NE,20-25 km/h,20-35 mm
756,2018-08-04 01:00:00,509.0,SB180901 - PP1,0.0,230,30.8,1.925,6.2,65.27716044768992,31.52338516086168,ENE,30-35 km/h,20-35 mm
757,2018-08-04 01:00:00,659.0,SB180901 - PP1,0.0,230,30.8,1.925,6.2,61.91576008389931,29.536765327300056,ENE,25-30 km/h,20-35 mm
758,2018-08-04 01:00:00,909.0,SB180901 - PP1,0.0,230,30.8,1.925,6.2,53.27905118546051,23.77248032915378,NE,20-25 km/h,20-35 mm
759,2018-08-04 04:00:00,509.0,SB180901 - PP1,0.0,230,30.8,1.925,6.2,52.08328599975333,24.806540186007773,NE,20-25 km/h,20-35 mm
760,2018-08-04 04:00:00,659.0,SB180901 - PP1,0.0,230,30.8,1.925,6.2,43.221199684327175,23.46321009580788,NE,20-25 km/h,20-35 mm
761,2018-08-04 04:00:00,909.0,SB180901 - PP1,0.0,230,30.8,1.925,6.2,24.61254212767876,20.27949419980675,NNE,20-25 km/h,20-35 mm
762,2018-08-04 07:00:00,509.0,SB180901 - PP1,0.0,230,30.8,1.925,6.2,14.664461488414094,11.392098006952097,NNE,10-15 km/h,20-35 mm
763,2018-08-04 07:00:00,659.0,SB180901 - PP1,0.0,230,30.8,1.925,6.2,353.50647468746274,12.75080095523421,N,10-15 km/h,20-35 mm
764,2018-08-04 07:00:00,909.0,SB180901 - PP1,0.0,230,30.8,1.925,6.2,328.416183481841,16.322819180521222,NNW,15-20 km/h,20-35 mm
765,2018-08-04 10:00:00,509.0,SB180901 - PP1,0.0,230,30.8,1.925,6.2,309.75286109838333,14.335143180310263,NW,10-15 km/h,20-35 mm
766,2018-08-04 10:00:00,659.0,SB180901 - PP1,0.0,230,30.8,1.925,6.2,306.07601155636854,17.841312619871957,NW,15-20 km/h,20-35 mm
767,2018-08-04 10:00:00,909.0,SB180901 - PP1,0.0,230,30.8,1.925,6.2,294.6833204879605,22.44478480627524,WNW,20-25 km/h,20-35 mm
768,2018-08-06 22:00:00,509.0,SB180901 - PP1,0.7,234,18.2,2.6,7.0,161.56505117707843,14.982871553877926,SSE,10-15 km/h,5-20 mm
769,2018-08-06 22:00:00,659.0,SB180901 - PP1,0.7,234,18.2,2.6,7.0,160.40118867541258,14.432134180363215,SSE,10-15 km/h,5-20 mm
770,2018-08-06 22:00:00,909.0,SB180901 - PP1,0.7,234,18.2,2.6,7.0,163.1913083737913,10.329313287920078,SSE,10-15 km/h,5-20 mm
771,2018-08-07 02:00:00,509.0,SB180901 - PP1,0.6,234,18.2,2.6,7.0,150.94539590091983,7.423149331651707,SSE,5-10 km/h,5-20 mm
772,2018-08-07 02:00:00,659.0,SB180901 - PP1,0.6,234,18.2,2.6,7.0,149.30027744918308,7.666411155162705,SSE,5-10 km/h,5-20 mm
773,2018-08-07 02:00:00,909.0,SB180901 - PP1,0.6,234,18.2,2.6,7.0,149.42077312750803,5.264096123742641,SSE,5-10 km/h,5-20 mm
774,2018-08-07 01:00:00,509.0,SB180901 - PP1,0.6,234,18.2,2.6,7.0,160.9065079995136,8.501712592178096,SSE,5-10 km/h,5-20 mm
775,2018-08-07 01:00:00,659.0,SB180901 - PP1,0.6,234,18.2,2.6,7.0,160.52342450106602,8.958631870994779,SSE,5-10 km/h,5-20 mm
776,2018-08-07 01:00:00,909.0,SB180901 - PP1,0.6,234,18.2,2.6,7.0,162.07208023798884,7.361438174705036,SSE,5-10 km/h,5-20 mm
777,2018-08-07 04:00:00,509.0,SB180901 - PP1,0.6,234,18.2,2.6,7.0,129.92039213998598,6.5807247321248585,SE,5-10 km/h,5-20 mm
778,2018-08-07 04:00:00,659.0,SB180901 - PP1,0.6,234,18.2,2.6,7.0,124.99202019855647,6.286376142103226,SE,5-10 km/h,5-20 mm
779,2018-08-07 04:00:00,909.0,SB180901 - PP1,0.6,234,18.2,2.6,7.0,102.33908727832734,3.373937906957188,ESE,0-5 km/h,5-20 mm
780,2018-08-17 19:00:00,509.0,SB180901 - PP1,0.0,242,27.8,3.9714,7.8,163.87242417404,8.899223842560874,SSE,5-10 km/h,20-35 mm
781,2018-08-17 19:00:00,659.0,SB180901 - PP1,0.0,242,27.8,3.9714,7.8,173.57125225116823,7.359276119293439,S,5-10 km/h,20-35 mm
782,2018-08-17 19:00:00,909.0,SB180901 - PP1,0.0,242,27.8,3.9714,7.8,190.92280471986533,5.979325212764172,S,5-10 km/h,20-35 mm
783,2018-08-17 22:00:00,509.0,SB180901 - PP1,0.0,242,27.8,3.9714,7.8,105.01836063115068,13.117040901057411,ESE,10-15 km/h,20-35 mm
784,2018-08-17 22:00:00,659.0,SB180901 - PP1,0.0,242,27.8,3.9714,7.8,107.47477425625452,11.662220200288134,ESE,10-15 km/h,20-35 mm
785,2018-08-17 22:00:00,909.0,SB180901 - PP1,0.0,242,27.8,3.9714,7.8,117.1496816977818,9.028818084334414,ESE,5-10 km/h,20-35 mm
786,2018-08-18 02:00:00,509.0,SB180901 - PP1,0.0,242,27.8,3.9714,7.8,83.31613589196564,13.274218658738468,E,10-15 km/h,20-35 mm
787,2018-08-18 02:00:00,659.0,SB180901 - PP1,0.0,242,27.8,3.9714,7.8,84.71875937155524,12.309254160996078,E,10-15 km/h,20-35 mm
788,2018-08-18 02:00:00,909.0,SB180901 - PP1,0.0,242,27.8,3.9714,7.8,90.5846305207059,10.094525496525227,E,10-15 km/h,20-35 mm
789,2018-08-18 01:00:00,509.0,SB180901 - PP1,0.0,242,27.8,3.9714,7.8,84.55966796899449,13.036724281813008,E,10-15 km/h,20-35 mm
790,2018-08-18 01:00:00,659.0,SB180901 - PP1,0.0,242,27.8,3.9714,7.8,85.48601154199875,11.778535265473824,E,10-15 km/h,20-35 mm
791,2018-08-18 01:00:00,909.0,SB180901 - PP1,0.0,242,27.8,3.9714,7.8,91.28732894152424,9.169314314604488,E,5-10 km/h,20-35 mm
792,2018-08-26 13:00:00,509.0,SB180901 - PP1,0.0,245,17.2,1.4333,2.8,202.89055165624785,30.187259961778427,SSW,30-35 km/h,5-20 mm
793,2018-08-26 13:00:00,659.0,SB180901 - PP1,0.0,245,17.2,1.4333,2.8,200.99499623269537,29.89786803435996,SSW,25-30 km/h,5-20 mm
794,2018-08-26 13:00:00,909.0,SB180901 - PP1,0.0,245,17.2,1.4333,2.8,198.43494882292097,25.4057387217928,SSW,25-30 km/h,5-20 mm
795,2018-08-26 19:00:00,509.0,SB180901 - PP1,0.0,245,17.2,1.4333,2.8,192.33216916926511,26.04189557232717,SSW,25-30 km/h,5-20 mm
796,2018-08-26 19:00:00,659.0,SB180901 - PP1,0.0,245,17.2,1.4333,2.8,191.17658334431889,26.03782143344572,S,25-30 km/h,5-20 mm
797,2018-08-26 19:00:00,909.0,SB180901 - PP1,0.0,245,17.2,1.4333,2.8,191.10854216275217,22.98769866689584,S,20-25 km/h,5-20 mm
798,2018-08-26 22:00:00,509.0,SB180901 - PP1,0.0,245,17.2,1.4333,2.8,196.1443387802833,20.37344165819817,SSW,20-25 km/h,5-20 mm
799,2018-08-26 22:00:00,659.0,SB180901 - PP1,0.0,245,17.2,1.4333,2.8,193.20792846277885,20.736537512323643,SSW,20-25 km/h,5-20 mm
800,2018-08-26 22:00:00,909.0,SB180901 - PP1,0.0,245,17.2,1.4333,2.8,191.3099324740185,18.907164356401903,SSW,15-20 km/h,5-20 mm
801,2018-08-27 02:00:00,509.0,SB180901 - PP1,0.0,245,17.2,1.4333,2.8,190.03312055432957,13.597950617648063,S,10-15 km/h,5-20 mm
802,2018-08-27 02:00:00,659.0,SB180901 - PP1,0.0,245,17.2,1.4333,2.8,184.05673786129407,14.559479008536156,S,10-15 km/h,5-20 mm
803,2018-08-27 02:00:00,909.0,SB180901 - PP1,0.0,245,17.2,1.4333,2.8,177.2736890060918,15.158156946014117,S,15-20 km/h,5-20 mm
804,2018-08-27 01:00:00,509.0,SB180901 - PP1,0.0,245,17.2,1.4333,2.8,190.78429786756217,15.413219553357257,S,15-20 km/h,5-20 mm
805,2018-08-27 01:00:00,659.0,SB180901 - PP1,0.0,245,17.2,1.4333,2.8,185.42321859677347,16.347174098296144,S,15-20 km/h,5-20 mm
806,2018-08-27 01:00:00,909.0,SB180901 - PP1,0.0,245,17.2,1.4333,2.8,180.0,16.6859999999999,S,15-20 km/h,5-20 mm
807,2018-09-04 02:00:00,509.0,SB180930 - PP1,0.0,250,5.0,2.5,2.8,273.92590770368486,10.530711134581235,W,10-15 km/h,5-20 mm
808,2018-09-04 02:00:00,659.0,SB180930 - PP1,0.0,250,5.0,2.5,2.8,280.2613747172348,12.142210383616302,W,10-15 km/h,5-20 mm
809,2018-09-04 02:00:00,909.0,SB180930 - PP1,0.0,250,5.0,2.5,2.8,300.2564371635299,14.309217309133087,WNW,10-15 km/h,5-20 mm
810,2018-09-04 04:00:00,509.0,SB180930 - PP1,0.1,250,5.0,2.5,2.8,262.0303896056783,15.60067527384619,W,15-20 km/h,5-20 mm
811,2018-09-04 04:00:00,659.0,SB180930 - PP1,0.1,250,5.0,2.5,2.8,266.6136656712157,17.437446745438084,W,15-20 km/h,5-20 mm
812,2018-09-04 04:00:00,909.0,SB180930 - PP1,0.1,250,5.0,2.5,2.8,282.4960110444379,19.51734495263076,WNW,15-20 km/h,5-20 mm
813,2018-09-14 22:00:00,509.0,SB180930 - PP1,0.2,261,32.6,2.7167,8.6,74.84045381799838,21.662836979491225,ENE,20-25 km/h,20-35 mm
814,2018-09-14 22:00:00,659.0,SB180930 - PP1,0.2,261,32.6,2.7167,8.6,65.15761089454489,18.387447375859317,ENE,15-20 km/h,20-35 mm
815,2018-09-14 22:00:00,909.0,SB180930 - PP1,0.2,261,32.6,2.7167,8.6,39.31396570347946,16.907380193276403,NE,15-20 km/h,20-35 mm
816,2018-09-15 02:00:00,509.0,SB180930 - PP1,0.0,261,32.6,2.7167,8.6,55.954062643398544,18.39754157489563,NE,15-20 km/h,20-35 mm
817,2018-09-15 02:00:00,659.0,SB180930 - PP1,0.0,261,32.6,2.7167,8.6,47.08677727557084,18.00144174781564,NE,15-20 km/h,20-35 mm
818,2018-09-15 02:00:00,909.0,SB180930 - PP1,0.0,261,32.6,2.7167,8.6,27.863725496425584,18.2917096521897,NNE,15-20 km/h,20-35 mm
819,2018-09-15 01:00:00,509.0,SB180930 - PP1,0.0,261,32.6,2.7167,8.6,69.68583526226483,22.84487988587424,ENE,20-25 km/h,20-35 mm
820,2018-09-15 01:00:00,659.0,SB180930 - PP1,0.0,261,32.6,2.7167,8.6,64.37800405539332,22.389650912866493,ENE,20-25 km/h,20-35 mm
821,2018-09-15 01:00:00,909.0,SB180930 - PP1,0.0,261,32.6,2.7167,8.6,50.769885057879584,21.009222855689067,NE,20-25 km/h,20-35 mm
822,2018-09-15 04:00:00,509.0,SB180930 - PP1,3.9,261,32.6,2.7167,8.6,4.76364169072645,14.883410899387114,N,10-15 km/h,20-35 mm
823,2018-09-15 04:00:00,659.0,SB180930 - PP1,3.9,261,32.6,2.7167,8.6,353.0470425318275,17.01714617672433,N,15-20 km/h,20-35 mm
824,2018-09-15 04:00:00,909.0,SB180930 - PP1,3.9,261,32.6,2.7167,8.6,336.94340617088534,21.8287110476088,NNW,20-25 km/h,20-35 mm
825,2018-09-15 07:00:00,509.0,SB180930 - PP1,2.8,261,32.6,2.7167,8.6,333.7031018393664,29.526706589120217,NNW,25-30 km/h,20-35 mm
826,2018-09-15 07:00:00,659.0,SB180930 - PP1,2.8,261,32.6,2.7167,8.6,321.2847799841597,33.26565153427761,NW,30-35 km/h,20-35 mm
827,2018-09-15 07:00:00,909.0,SB180930 - PP1,2.8,261,32.6,2.7167,8.6,303.90211607490454,38.594362515787175,NW,35-40 km/h,20-35 mm
828,2018-09-15 10:00:00,509.0,SB180930 - PP1,0.0,261,32.6,2.7167,8.6,325.2006994900934,25.08657985856152,NW,25-30 km/h,20-35 mm
829,2018-09-15 10:00:00,659.0,SB180930 - PP1,0.0,261,32.6,2.7167,8.6,312.98540121213,29.00506335107688,NW,25-30 km/h,20-35 mm
830,2018-09-15 10:00:00,909.0,SB180930 - PP1,0.0,261,32.6,2.7167,8.6,294.2895947388237,34.80500919408005,WNW,30-35 km/h,20-35 mm
831,2018-09-16 02:00:00,509.0,SB180930 - PP1,0.0,263,8.2,1.3667,4.6,247.7781887746106,18.247286510601533,WSW,15-20 km/h,5-20 mm
832,2018-09-16 02:00:00,659.0,SB180930 - PP1,0.0,263,8.2,1.3667,4.6,249.8636965717521,19.74701000151662,WSW,15-20 km/h,5-20 mm
833,2018-09-16 02:00:00,909.0,SB180930 - PP1,0.0,263,8.2,1.3667,4.6,258.6900675259796,19.95756237620193,WSW,15-20 km/h,5-20 mm
834,2018-09-16 01:00:00,509.0,SB180930 - PP1,0.0,263,8.2,1.3667,4.6,248.1985905136484,18.30417517945006,WSW,15-20 km/h,5-20 mm
835,2018-09-16 01:00:00,659.0,SB180930 - PP1,0.0,263,8.2,1.3667,4.6,250.89551494908952,19.511636656108127,WSW,15-20 km/h,5-20 mm
836,2018-09-16 01:00:00,909.0,SB180930 - PP1,0.0,263,8.2,1.3667,4.6,260.4874623977211,19.320669605372903,W,15-20 km/h,5-20 mm
837,2018-09-16 04:00:00,509.0,SB180930 - PP1,0.0,263,8.2,1.3667,4.6,247.13549187809983,18.556015305016032,WSW,15-20 km/h,5-20 mm
838,2018-09-16 04:00:00,659.0,SB180930 - PP1,0.0,263,8.2,1.3667,4.6,247.9321004375894,20.561338721006955,WSW,20-25 km/h,5-20 mm
839,2018-09-16 04:00:00,909.0,SB180930 - PP1,0.0,263,8.2,1.3667,4.6,256.5689711293179,21.28514376272813,WSW,20-25 km/h,5-20 mm
840,2018-09-17 19:00:00,509.0,SB180930 - PP1,0.0,266,15.4,1.925,8.2,48.96465472285684,14.747355695175042,NE,10-15 km/h,5-20 mm
841,2018-09-17 19:00:00,659.0,SB180930 - PP1,0.0,266,15.4,1.925,8.2,26.205834695528356,14.69438590074466,NNE,10-15 km/h,5-20 mm
842,2018-09-17 19:00:00,909.0,SB180930 - PP1,0.0,266,15.4,1.925,8.2,341.66681977256616,18.337760850223745,NNW,15-20 km/h,5-20 mm
843,2018-09-17 22:00:00,509.0,SB180930 - PP1,0.5,266,15.4,1.925,8.2,26.830922955582373,19.8533668933007,NNE,15-20 km/h,5-20 mm
844,2018-09-17 22:00:00,659.0,SB180930 - PP1,0.5,266,15.4,1.925,8.2,1.8087393224920625,19.579755463233067,N,15-20 km/h,5-20 mm
845,2018-09-17 22:00:00,909.0,SB180930 - PP1,0.5,266,15.4,1.925,8.2,327.2051061842312,23.77069517283826,NNW,20-25 km/h,5-20 mm
846,2018-09-21 22:00:00,509.0,SB180930 - PP1,0.0,276,9.6,2.4,4.6,205.01689347809807,8.524766858981913,SSW,5-10 km/h,5-20 mm
847,2018-09-21 22:00:00,659.0,SB180930 - PP1,0.0,276,9.6,2.4,4.6,211.93844891666848,9.345795685761455,SSW,5-10 km/h,5-20 mm
848,2018-09-21 22:00:00,909.0,SB180930 - PP1,0.0,276,9.6,2.4,4.6,224.99999999999872,11.798783750878403,SW,10-15 km/h,5-20 mm
849,2018-09-22 01:00:00,509.0,SB180930 - PP1,0.0,276,9.6,2.4,4.6,227.43664824680988,13.704807039867347,SW,10-15 km/h,5-20 mm
850,2018-09-22 01:00:00,659.0,SB180930 - PP1,0.0,276,9.6,2.4,4.6,224.7177570637288,14.78507507589998,SW,10-15 km/h,5-20 mm
851,2018-09-22 01:00:00,909.0,SB180930 - PP1,0.0,276,9.6,2.4,4.6,225.256930024502,16.241698956697512,SW,15-20 km/h,5-20 mm
852,2018-09-27 22:00:00,509.0,SB180930 - PP1,0.0,278,17.0,2.8333,4.6,183.7517290705239,6.296493706818084,S,5-10 km/h,5-20 mm
853,2018-09-27 22:00:00,659.0,SB180930 - PP1,0.0,278,17.0,2.8333,4.6,178.80651057601216,4.945072800273213,S,0-5 km/h,5-20 mm
854,2018-09-27 22:00:00,909.0,SB180930 - PP1,0.0,278,17.0,2.8333,4.6,167.00538320808295,2.7483827972100103,SSE,0-5 km/h,5-20 mm
855,2018-09-28 02:00:00,509.0,SB180930 - PP1,0.2,278,17.0,2.8333,4.6,281.3099324740187,5.251990099000242,WNW,5-10 km/h,5-20 mm
856,2018-09-28 02:00:00,659.0,SB180930 - PP1,0.2,278,17.0,2.8333,4.6,311.0548137709646,4.234289786965436,NW,0-5 km/h,5-20 mm
857,2018-09-28 02:00:00,909.0,SB180930 - PP1,0.2,278,17.0,2.8333,4.6,23.962488974578186,3.0432970607551115,NNE,0-5 km/h,5-20 mm
858,2018-09-28 01:00:00,509.0,SB180930 - PP1,0.2,278,17.0,2.8333,4.6,249.22774531795545,6.389321716739507,WSW,5-10 km/h,5-20 mm
859,2018-09-28 01:00:00,659.0,SB180930 - PP1,0.2,278,17.0,2.8333,4.6,262.0565281894092,4.471908429294965,W,0-5 km/h,5-20 mm
860,2018-09-28 01:00:00,909.0,SB180930 - PP1,0.2,278,17.0,2.8333,4.6,213.6900675259172,0.3713717813725343,SSW,0-5 km/h,5-20 mm
