,data,altitude,campanha,chuva_gdas,evt_id,evt_soma_chuva,evt_media_chuva,evt_max_chuva,direcao,velocidade,direcao_cat,velocidade_cat,evt_soma_chuva_cat
45,2018-09-16 02:00:00,2391,PS181001 - PP1,0.0,263,8.2,1.3667,4.6,272.0154421,35.14474107,W,30-40 km/h,5-20 mm
46,2018-09-16 01:00:00,2391,PS181001 - PP1,0.0,263,8.2,1.3667,4.6,270.6800367,34.71344502,W,30-40 km/h,5-20 mm
47,2018-09-16 04:00:00,2391,PS181001 - PP1,0.0,263,8.2,1.3667,4.6,272.74938,36.50401957,W,30-40 km/h,5-20 mm
48,2018-09-17 19:00:00,2391,PS181001 - PP1,0.0,266,15.4,1.925,8.2,294.0713334,55.05135613,WNW,50-60 km/h,5-20 mm
49,2018-09-17 22:00:00,2391,PS181001 - PP1,0.5,266,15.4,1.925,8.2,288.230078,54.65525911,WNW,50-60 km/h,5-20 mm
50,2018-09-21 22:00:00,2391,PS181001 - PP1,0.0,276,9.6,2.4,4.6,261.2813507,32.61588964,W,30-40 km/h,5-20 mm
51,2018-09-22 01:00:00,2391,PS181001 - PP1,0.0,276,9.6,2.4,4.6,251.035775,28.20808781,WSW,20-30 km/h,5-20 mm
52,2018-09-27 22:00:00,2391,PS181001 - PP1,0.0,278,17.0,2.8333,4.6,284.5001668,18.51165333,WNW,10-20 km/h,5-20 mm
53,2018-09-28 02:00:00,2391,PS181001 - PP1,0.2,278,17.0,2.8333,4.6,300.0685828,15.82919335,WNW,10-20 km/h,5-20 mm
54,2018-09-28 01:00:00,2391,PS181001 - PP1,0.2,278,17.0,2.8333,4.6,298.3833541,14.51715485,WNW,10-20 km/h,5-20 mm
55,2018-09-28 04:00:00,2391,PS181001 - PP1,0.2,278,17.0,2.8333,4.6,295.3621669,17.55387151,WNW,10-20 km/h,5-20 mm
56,2018-10-05 07:00:00,2391,PS181102 - PP1,0.0,289,38.4,2.56,5.2,241.6450382,14.7473557,WSW,10-20 km/h,35-50 mm
57,2018-10-05 10:00:00,2391,PS181102 - PP1,0.2,289,38.4,2.56,5.2,245.3361853,11.10729765,WSW,10-20 km/h,35-50 mm
58,2018-10-05 13:00:00,2391,PS181102 - PP1,0.3,289,38.4,2.56,5.2,276.7098368,15.86768405,W,10-20 km/h,35-50 mm
59,2018-10-05 19:00:00,2391,PS181102 - PP1,0.0,289,38.4,2.56,5.2,282.6678749,23.01422006,WNW,20-30 km/h,35-50 mm
60,2018-10-05 22:00:00,2391,PS181102 - PP1,0.0,289,38.4,2.56,5.2,271.6038628,25.76009202,W,20-30 km/h,35-50 mm
61,2018-10-06 22:00:00,2391,PS181102 - PP1,0.0,290,11.0,1.8333,3.6,276.126933,18.33573587,W,10-20 km/h,5-20 mm
62,2018-10-07 02:00:00,2391,PS181102 - PP1,0.0,290,11.0,1.8333,3.6,263.14024,13.79777174,W,10-20 km/h,5-20 mm
63,2018-10-07 01:00:00,2391,PS181102 - PP1,0.0,290,11.0,1.8333,3.6,260.0557057,16.10394377,W,10-20 km/h,5-20 mm
64,2018-10-07 04:00:00,2391,PS181102 - PP1,0.0,290,11.0,1.8333,3.6,273.9259077,10.53071113,W,10-20 km/h,5-20 mm
