data;altitude;campanha;rain;evt_id;evt_sum_rain;evt_avg_rain;evt_max_rain;direcao_graus;velocidade_km/h
21/03/2019 04:00;2391;PS190413 - PP1;0;544;8.8;1.2571;2.2;234.338395;16.60729277
21/03/2019 07:00;2391;PS190413 - PP1;0;544;8.8;1.2571;2.2;251.9027434;16.57916105
21/03/2019 10:00;2391;PS190413 - PP1;0;544;8.8;1.2571;2.2;263.2639888;13.17192416
21/03/2019 13:00;2391;PS190413 - PP1;0;545;16.4;3.28;5.6;256.8907918;7.720191837
21/03/2019 22:00;2391;PS190413 - PP1;0;547;76.8;5.9077;12.2;173.5956473;10.15738771
22/03/2019 02:00;2391;PS190413 - PP1;0;547;76.8;5.9077;12.2;155.784861;21.34511921
22/03/2019 01:00;2391;PS190413 - PP1;0;547;76.8;5.9077;12.2;156.7664943;22.19381132
22/03/2019 04:00;2391;PS190413 - PP1;0;547;76.8;5.9077;12.2;154.4154655;18.84252621
22/03/2019 07:00;2391;PS190413 - PP1;0;547;76.8;5.9077;12.2;150.1240073;11.16588411
22/03/2019 10:00;2391;PS190413 - PP1;0;547;76.8;5.9077;12.2;135.6585432;6.336802427
22/03/2019 19:00;2391;PS190413 - PP1;0.3;549;7;1.4;2.2;64.74683661;6.035835153
22/03/2019 22:00;2391;PS190413 - PP1;0.3;549;7;1.4;2.2;107.4747743;5.8311101
27/03/2019 22:00;2391;PS190413 - PP1;0;552;13.4;6.7;10.8;178.6521127;8.757423194
28/03/2019 01:00;2391;PS190413 - PP1;0;552;13.4;6.7;10.8;157.9057697;11.22747247
28/03/2019 19:00;2391;PS190413 - PP1;0;554;57;5.1818;16;152.7004278;3.59320929
28/03/2019 22:00;2391;PS190413 - PP1;0.2;554;57;5.1818;16;154.470302;7.64770665
29/03/2019 02:00;2391;PS190413 - PP1;0.4;554;57;5.1818;16;139.7405106;14.9818094
29/03/2019 01:00;2391;PS190413 - PP1;0.3;554;57;5.1818;16;144.6480453;14.775385
29/03/2019 04:00;2391;PS190413 - PP1;0;554;57;5.1818;16;131.8361164;14.5156932
29/03/2019 19:00;2391;PS190413 - PP1;0;556;19;3.8;6.4;156.1940565;7.655332521
29/03/2019 22:00;2391;PS190413 - PP1;0.2;556;19;3.8;6.4;147.7243557;9.258548482
30/03/2019 22:00;2391;PS190413 - PP1;0;559;37.4;6.2333;18.2;240.0684882;19.61061575
31/03/2019 02:00;2391;PS190413 - PP1;0;559;37.4;6.2333;18.2;241.3360429;17.60787937
31/03/2019 01:00;2391;PS190413 - PP1;0;559;37.4;6.2333;18.2;241.9661481;17.97047467
31/03/2019 04:00;2391;PS190413 - PP1;0.1;559;37.4;6.2333;18.2;239.4475907;17.22318928
06/04/2019 19:00;2391;PS190413 - PP1;0;565;12.4;6.2;12;65.19059162;12.02808933
08/04/2019 19:00;2391;PS190413 - PP1;0;567;5.6;1.12;2.4;300.6186054;23.45868811
08/04/2019 22:00;2391;PS190413 - PP1;0.2;567;5.6;1.12;2.4;297.4655001;23.4489629
09/04/2019 01:00;2391;PS190413 - PP1;0;567;5.6;1.12;2.4;296.2502424;25.15077782
09/04/2019 10:00;2391;PS190413 - PP1;0;570;6.2;1.55;2.8;295.0902824;34.00575847
09/04/2019 13:00;2391;PS190413 - PP1;0;570;6.2;1.55;2.8;274.1018387;25.91939284
09/04/2019 19:00;2391;PS190413 - PP1;0;571;47.8;2.8118;9;221.4367319;19.92164855
09/04/2019 22:00;2391;PS190413 - PP1;0.1;571;47.8;2.8118;9;195.7511737;20.86862358
10/04/2019 02:00;2391;PS190413 - PP1;0.2;571;47.8;2.8118;9;170.2302999;15.78187229
10/04/2019 01:00;2391;PS190413 - PP1;0.1;571;47.8;2.8118;9;176.253838;17.34105259
10/04/2019 04:00;2391;PS190413 - PP1;0;571;47.8;2.8118;9;161.2947901;13.81045264
10/04/2019 07:00;2391;PS190413 - PP1;0;571;47.8;2.8118;9;172.0672417;12.68740939
10/04/2019 10:00;2391;PS190413 - PP1;0;571;47.8;2.8118;9;169.4873728;10.16156469
10/04/2019 19:00;2391;PS190413 - PP1;0;574;15.6;2.2286;4.6;210.4257838;7.525346637
10/04/2019 22:00;2391;PS190413 - PP1;0;574;15.6;2.2286;4.6;188.4033711;9.162369617
11/04/2019 02:00;2391;PS190413 - PP1;0;574;15.6;2.2286;4.6;147.3807569;9.171628045
11/04/2019 01:00;2391;PS190413 - PP1;0;574;15.6;2.2286;4.6;154.5366549;9.58287556
17/04/2019 07:00;2391;PS190518 - PP1;0;586;20.6;10.3;13.6;283.7908669;34.99893926
23/04/2019 19:00;2391;PS190518 - PP1;0;591;14.2;7.1;8;247.8336542;3.002940226
23/04/2019 22:00;2391;PS190518 - PP1;0;592;41;10.25;25.4;171.3843518;3.437793769
24/04/2019 02:00;2391;PS190518 - PP1;0;592;41;10.25;25.4;110.0715259;5.702331541
24/04/2019 01:00;2391;PS190518 - PP1;0;592;41;10.25;25.4;123.3106308;4.313720668
07/05/2019 22:00;2391;PS190518 - PP1;0;601;130;6.8421;22.8;233.8646234;24.10398069
08/05/2019 02:00;2391;PS190518 - PP1;0;601;130;6.8421;22.8;229.7998361;19.14913774
08/05/2019 01:00;2391;PS190518 - PP1;0;601;130;6.8421;22.8;229.9979421;19.22792347
08/05/2019 04:00;2391;PS190518 - PP1;0;601;130;6.8421;22.8;230.2355897;18.35742043
08/05/2019 07:00;2391;PS190518 - PP1;0;601;130;6.8421;22.8;230.9953868;16.0379302
08/05/2019 10:00;2391;PS190518 - PP1;0;601;130;6.8421;22.8;240.3555494;14.57695651
08/05/2019 13:00;2391;PS190518 - PP1;0;601;130;6.8421;22.8;251.2219668;16.31859397
14/05/2019 02:00;2391;PS190518 - PP1;0;609;31.8;6.36;10.2;218.2639888;18.62791379
14/05/2019 01:00;2391;PS190518 - PP1;0;609;31.8;6.36;10.2;220.9464458;18.54572134
14/05/2019 04:00;2391;PS190518 - PP1;0;609;31.8;6.36;10.2;214.2157021;18.68364354
15/05/2019 04:00;2391;PS190518 - PP1;0;611;44.6;4.46;7.6;244.3589942;11.42510989
15/05/2019 07:00;2391;PS190518 - PP1;0;611;44.6;4.46;7.6;251.3721368;9.673778424
15/05/2019 10:00;2391;PS190518 - PP1;0;611;44.6;4.46;7.6;252.1038671;10.39075517
15/05/2019 13:00;2391;PS190518 - PP1;0;611;44.6;4.46;7.6;233.5307656;11.78348811
17/05/2019 13:00;2391;PS190518 - PP1;0;613;78.6;4.6235;5.6;73.12652935;22.71074092
17/05/2019 19:00;2391;PS190518 - PP1;0.3;613;78.6;4.6235;5.6;67.1803443;20.44958586
17/05/2019 22:00;2391;PS190518 - PP1;0.2;613;78.6;4.6235;5.6;67.4964715;23.41274057
18/05/2019 02:00;2391;PS190614 - PP1;0;613;78.6;4.6235;5.6;69.19679805;30.74114333
18/05/2019 01:00;2391;PS190614 - PP1;0;613;78.6;4.6235;5.6;72.34169301;31.23889987
18/05/2019 04:00;2391;PS190614 - PP1;0;613;78.6;4.6235;5.6;62.17590362;29.34921697
18/05/2019 07:00;2391;PS190614 - PP1;0;613;78.6;4.6235;5.6;48.90433987;24.60148046
18/05/2019 19:00;2391;PS190614 - PP1;0.2;616;21;1.5;3.8;1.301952673;22.66585152
18/05/2019 22:00;2391;PS190614 - PP1;0;616;21;1.5;3.8;1.316912406;17.92673501
19/05/2019 02:00;2391;PS190614 - PP1;0;616;21;1.5;3.8;0.881403997;13.39158452
19/05/2019 01:00;2391;PS190614 - PP1;0;616;21;1.5;3.8;352.3758075;13.1976726
19/05/2019 04:00;2391;PS190614 - PP1;0;616;21;1.5;3.8;14.63827854;14.26503519
19/05/2019 07:00;2391;PS190614 - PP1;0;616;21;1.5;3.8;18.71173788;13.48474175
04/06/2019 02:00;2391;PS190614 - PP1;0.1;621;6;1;1.4;267.0262689;39.70847044
04/06/2019 01:00;2391;PS190614 - PP1;0.1;621;6;1;1.4;267.3974378;40.83011462
04/06/2019 04:00;2391;PS190614 - PP1;0;621;6;1;1.4;265.7524092;38.93795086
04/06/2019 07:00;2391;PS190614 - PP1;0;621;6;1;1.4;260.1939072;42.33350121
05/06/2019 04:00;2391;PS190614 - PP1;0;624;5;1.6667;2.2;195.8430821;23.76890988
05/06/2019 07:00;2391;PS190614 - PP1;0;624;5;1.6667;2.2;189.2992417;17.84755515
06/06/2019 02:00;2391;PS190614 - PP1;0;626;5.4;1.35;2.4;156.4346041;10.56289984
06/06/2019 01:00;2391;PS190614 - PP1;0;626;5.4;1.35;2.4;152.3279218;9.536821116
06/06/2019 04:00;2391;PS190614 - PP1;0;626;5.4;1.35;2.4;160.0576154;12.38143974
05/07/2019 04:00;2391;PS190709 - PP1;0.2;634;26.2;0.9704;3;305.3599481;61.75964516
05/07/2019 07:00;2391;PS190709 - PP1;0.2;634;26.2;0.9704;3;302.1622382;71.78597543
05/07/2019 10:00;2391;PS190709 - PP1;0.2;634;26.2;0.9704;3;293.7071988;86.84463797
05/07/2019 13:00;2391;PS190709 - PP1;0.3;634;26.2;0.9704;3;274.4038966;87.18942395
05/07/2019 19:00;2391;PS190709 - PP1;0.6;634;26.2;0.9704;3;273.4650552;56.23781135
05/07/2019 22:00;2391;PS190709 - PP1;0.1;634;26.2;0.9704;3;283.1340223;57.11403404
06/07/2019 02:00;2391;PS190709 - PP1;0.3;634;26.2;0.9704;3;282.6907905;55.32356189
06/07/2019 01:00;2391;PS190709 - PP1;0.3;634;26.2;0.9704;3;282.5866822;55.30102517
06/07/2019 04:00;2391;PS190709 - PP1;0;634;26.2;0.9704;3;282.1323035;54.8889503
06/07/2019 07:00;2391;PS190709 - PP1;0;634;26.2;0.9704;3;277.329324;57.32438142
03/08/2019 10:00;2391;PS190806 - PP1;0;642;51;1.2143;3.6;325.8608146;25.51116842
03/08/2019 13:00;2391;PS190806 - PP1;0;642;51;1.2143;3.6;306.7209488;23.77248033
03/08/2019 19:00;2391;PS190806 - PP1;1.3;642;51;1.2143;3.6;288.6000659;33.90703055
03/08/2019 22:00;2391;PS190806 - PP1;0.3;642;51;1.2143;3.6;279.5632838;38.4381869
04/08/2019 02:00;2391;PS190806 - PP1;0.7;642;51;1.2143;3.6;281.5485215;33.95643039
04/08/2019 01:00;2391;PS190806 - PP1;0.7;642;51;1.2143;3.6;282.4522347;33.43758216
04/08/2019 04:00;2391;PS190806 - PP1;0;642;51;1.2143;3.6;281.0280367;32.84553562
04/08/2019 07:00;2391;PS190806 - PP1;0;642;51;1.2143;3.6;286.3895403;25.5523051
04/08/2019 10:00;2391;PS190806 - PP1;0.2;642;51;1.2143;3.6;298.1528006;21.61184476
04/08/2019 13:00;2391;PS190806 - PP1;0.2;642;51;1.2143;3.6;319.6138709;20.82460307
04/08/2019 19:00;2391;PS190806 - PP1;0.3;642;51;1.2143;3.6;290.6687581;18.38427377
04/08/2019 22:00;2391;PS190806 - PP1;0;642;51;1.2143;3.6;284.2500327;6.695
05/08/2019 02:00;2391;PS190806 - PP1;0;642;51;1.2143;3.6;71.91655462;5.309247875
05/08/2019 01:00;2391;PS190806 - PP1;0;642;51;1.2143;3.6;92.48955292;4.742476146
05/08/2019 04:00;2391;PS190806 - PP1;0;642;51;1.2143;3.6;43.85423716;7.284656341
13/08/2019 22:00;2391;;0;648;96.8;2.7657;5.8;229.9459665;15.2056748
14/08/2019 02:00;2391;;0;648;96.8;2.7657;5.8;260.2996081;12.22580063
14/08/2019 01:00;2391;;0;648;96.8;2.7657;5.8;254.94878;12.6924255
14/08/2019 04:00;2391;;0;648;96.8;2.7657;5.8;269.5017884;11.84544782
14/08/2019 07:00;2391;;0.1;648;96.8;2.7657;5.8;273.8140748;12.38743622
14/08/2019 10:00;2391;;0.1;648;96.8;2.7657;5.8;260.1185939;16.20540607
14/08/2019 13:00;2391;;0.2;648;96.8;2.7657;5.8;250.9912929;22.76859207
14/08/2019 19:00;2391;;0;648;96.8;2.7657;5.8;244.1499916;29.52868268
14/08/2019 22:00;2391;;0;648;96.8;2.7657;5.8;234.0534387;26.84528581
15/08/2019 02:00;2391;;0;648;96.8;2.7657;5.8;220.2570651;16.73583607
15/08/2019 01:00;2391;;0;648;96.8;2.7657;5.8;223.2100894;18.65409338
15/08/2019 04:00;2391;;0;648;96.8;2.7657;5.8;213.0957343;13.7700638
15/08/2019 07:00;2391;;0;648;96.8;2.7657;5.8;198.9832171;13.6154936
21/08/2019 02:00;2391;;2;656;10.8;0.9818;2.8;260.5376778;22.55488346
21/08/2019 01:00;2391;;2.9;656;10.8;0.9818;2.8;258.7871789;23.8359893
21/08/2019 04:00;2391;;0.1;656;10.8;0.9818;2.8;266.1120904;21.26694355
21/08/2019 07:00;2391;;0.2;656;10.8;0.9818;2.8;273.6619356;25.80268211
21/08/2019 10:00;2391;;0;656;10.8;0.9818;2.8;268.5418768;28.33417488
22/08/2019 19:00;2391;;0;663;5;0.625;1.6;252.8523801;28.99591782
22/08/2019 22:00;2391;;0.1;663;5;0.625;1.6;249.7872105;24.14707537
23/08/2019 02:00;2391;;0;663;5;0.625;1.6;259.8308717;23.33558144
23/08/2019 01:00;2391;;0;663;5;0.625;1.6;255.4655449;22.98354472
23/08/2019 19:00;2391;;0;666;5.2;2.6;3.8;278.6469317;45.21594418
23/08/2019 22:00;2391;;0.2;666;5.2;2.6;3.8;261.9490719;31.62368393
02/09/2019 07:00;2391;;0;677;21.8;10.9;19.2;311.9425966;49.15873955
05/09/2019 13:00;2391;;0;685;30.8;1.925;3.6;275.0516893;18.71569804
05/09/2019 19:00;2391;;0.2;685;30.8;1.925;3.6;291.2716089;14.47947023
05/09/2019 22:00;2391;;0.2;685;30.8;1.925;3.6;269.2607406;15.96632898
06/09/2019 02:00;2391;;0;685;30.8;1.925;3.6;257.4365306;18.46718479
06/09/2019 01:00;2391;;0;685;30.8;1.925;3.6;259.3210528;18.34267772
06/09/2019 04:00;2391;;0;685;30.8;1.925;3.6;250.5268558;19.77412231
13/09/2019 19:00;2391;;0;688;9.2;0.5111;0.8;150.0684882;3.92212315
13/09/2019 22:00;2391;;0;688;9.2;0.5111;0.8;176.7295121;3.610880917
14/09/2019 02:00;2391;;0;688;9.2;0.5111;0.8;204.8636966;9.308829787
14/09/2019 01:00;2391;;0;688;9.2;0.5111;0.8;208.3007558;9.124660651
14/09/2019 04:00;2391;;0;688;9.2;0.5111;0.8;196.2090249;9.22468368
14/09/2019 07:00;2391;;0;688;9.2;0.5111;0.8;172.7110477;8.93016534
14/09/2019 10:00;2391;;0;688;9.2;0.5111;0.8;158.0175618;12.10721079
22/09/2019 13:00;2391;;0.2;696;112.6;4.6917;10.2;273.6444895;16.20376935
22/09/2019 19:00;2391;;0;696;112.6;4.6917;10.2;262.5284408;12.67360485
22/09/2019 22:00;2391;;0.3;696;112.6;4.6917;10.2;264.1093736;13.04689254
23/09/2019 02:00;2391;;0.4;696;112.6;4.6917;10.2;261.5056242;16.0379302
23/09/2019 01:00;2391;;0.5;696;112.6;4.6917;10.2;265.2363583;14.8834109
23/09/2019 04:00;2391;;0.1;696;112.6;4.6917;10.2;253.9154243;17.47300209
23/09/2019 07:00;2391;;0.3;696;112.6;4.6917;10.2;243.7257878;18.14905595
23/09/2019 10:00;2391;;0;696;112.6;4.6917;10.2;248.8294495;19.1086515
23/09/2019 13:00;2391;;0.2;696;112.6;4.6917;10.2;242.2759438;15.94105947
26/09/2019 07:00;2391;;0.2;705;47.4;2.1545;11.6;291.037511;22.95398388
26/09/2019 10:00;2391;;1.1;705;47.4;2.1545;11.6;310.3195564;24.991884
26/09/2019 13:00;2391;;2.1;705;47.4;2.1545;11.6;308.1842317;36.82188776
26/09/2019 19:00;2391;;4.6;705;47.4;2.1545;11.6;291.6365774;33.24220283
26/09/2019 22:00;2391;;1;705;47.4;2.1545;11.6;272.8514563;26.91632609
27/09/2019 02:00;2391;;1.1;705;47.4;2.1545;11.6;218.4801982;15.39427952
27/09/2019 01:00;2391;;1.1;705;47.4;2.1545;11.6;231.2383327;18.09666326
28/09/2019 10:00;2391;;0;707;9.6;1.0667;2.8;263.990994;19.67812237
28/09/2019 13:00;2391;;0;707;9.6;1.0667;2.8;279.204041;22.53817936
28/09/2019 19:00;2391;;0.1;707;9.6;1.0667;2.8;290.437482;23.30282526
08/10/2019 19:00;2391;;0;718;10;1.25;2.6;307.2499636;12.4220733
08/10/2019 22:00;2391;;2.4;718;10;1.25;2.6;297.897271;5.943733675
09/10/2019 02:00;2391;;3.8;718;10;1.25;2.6;95.38931176;5.483238642
09/10/2019 01:00;2391;;3.7;718;10;1.25;2.6;131.8778695;4.011714471
09/10/2019 04:00;2391;;5;718;10;1.25;2.6;74.0546041;8.998215823
09/10/2019 07:00;2391;;6.7;719;28;1.6471;4.6;51.48307369;6.450464944
09/10/2019 10:00;2391;;1.5;719;28;1.6471;4.6;316.3639275;6.11962172
09/10/2019 13:00;2391;;1.6;719;28;1.6471;4.6;122.0053832;1.943400113
09/10/2019 19:00;2391;;0.8;719;28;1.6471;4.6;301.1593045;5.175685945
09/10/2019 22:00;2391;;0.1;719;28;1.6471;4.6;256.8659777;3.173001891
10/10/2019 02:00;2391;;0.2;720;6.6;1.32;2.8;121.8659777;4.487302308
10/10/2019 04:00;2391;;0.1;720;6.6;1.32;2.8;113.6293777;7.195270669
10/10/2019 07:00;2391;;0;720;6.6;1.32;2.8;85.60129465;8.057734173
20/10/2019 07:00;2391;;0;728;24;1.5;8;236.8686502;32.22517595
20/10/2019 10:00;2391;;0.2;728;24;1.5;8;248.5723346;29.32173203
20/10/2019 13:00;2391;;0.1;728;24;1.5;8;250.6502263;32.64076338
20/10/2019 19:00;2391;;0.1;728;24;1.5;8;247.052282;40.15481123
20/10/2019 22:00;2391;;0;728;24;1.5;8;241.2908184;38.16688592
25/10/2019 22:00;2391;;0.2;738;8.8;2.9333;8.2;240.8901444;10.37440625
26/10/2019 02:00;2391;;0.3;738;8.8;2.9333;8.2;283.4957333;7.944365362
26/10/2019 01:00;2391;;0.2;738;8.8;2.9333;8.2;279.2933086;5.740344415
29/10/2019 22:00;2391;;1.2;743;38.4;6.4;16.8;7.853313302;15.0763996
30/10/2019 02:00;2391;;3.2;743;38.4;6.4;16.8;24.74353783;13.04241948
30/10/2019 01:00;2391;;3.2;743;38.4;6.4;16.8;25.95876926;8.706394489
30/10/2019 04:00;2391;;0.3;743;38.4;6.4;16.8;24.46820183;20.14301877
31/10/2019 19:00;2391;;0;744;9.8;1.96;6;298.8671595;9.173941192
31/10/2019 22:00;2391;;0.8;744;9.8;1.96;6;312.273689;6.124820324
01/11/2019 19:00;2391;;1.4;748;5.6;1.8667;4.4;134.2042764;10.48881929
01/11/2019 22:00;2391;;1.5;748;5.6;1.8667;4.4;130.3141002;13.37295454
06/11/2019 19:00;2391;;1.1;751;16.4;1.1714;2.4;298.2542495;17.18896885
06/11/2019 22:00;2391;;0.5;751;16.4;1.1714;2.4;291.9384805;15.98989994
07/11/2019 02:00;2391;;1.6;751;16.4;1.1714;2.4;311.5317707;4.815731928
07/11/2019 01:00;2391;;1.4;751;16.4;1.1714;2.4;307.568592;6.75730242
07/11/2019 04:00;2391;;0.2;751;16.4;1.1714;2.4;320.5993393;3.732240212
11/11/2019 19:00;2391;;1.6;758;90.6;2.7455;8.6;241.902317;27.55553208
11/11/2019 22:00;2391;;1;758;90.6;2.7455;8.6;216.8698976;16.48
12/11/2019 02:00;2391;;0.8;758;90.6;2.7455;8.6;204.7751406;11.79788456
12/11/2019 01:00;2391;;0.8;758;90.6;2.7455;8.6;204.8056658;13.50282467
12/11/2019 04:00;2391;;0.5;758;90.6;2.7455;8.6;199.9255807;8.764688757
12/11/2019 07:00;2391;;0.5;758;90.6;2.7455;8.6;170.837653;6.468531209
12/11/2019 10:00;2391;;0.2;758;90.6;2.7455;8.6;169.1596945;4.928956279
12/11/2019 13:00;2391;;0;758;90.6;2.7455;8.6;203.4286928;3.367643241
12/11/2019 19:00;2391;;0.6;758;90.6;2.7455;8.6;64.98310652;3.409906744
12/11/2019 22:00;2391;;0.3;758;90.6;2.7455;8.6;60.59281094;6.502881976
13/11/2019 02:00;2391;;0;758;90.6;2.7455;8.6;53.50870332;18.70520837
13/11/2019 01:00;2391;;0;758;90.6;2.7455;8.6;51.50562665;16.71331715
14/11/2019 19:00;2391;;0;761;12;2.4;5.2;287.679681;34.59389594
14/11/2019 22:00;2391;;1.3;761;12;2.4;5.2;287.6823382;39.67546096
15/11/2019 10:00;2391;;1.8;764;7.6;1.9;5.6;276.2503396;65.27803267
19/11/2019 19:00;2391;;0;777;12.6;1.575;7.6;312.7974018;3.790064116
19/11/2019 22:00;2391;;1.8;777;12.6;1.575;7.6;102.9946168;4.122574196
20/11/2019 01:00;2391;;2.3;777;12.6;1.575;7.6;89.10482629;13.18560928
20/11/2019 19:00;2391;;2.4;779;14.4;3.6;7.4;64.23067238;9.950567672
20/11/2019 22:00;2391;;0.8;779;14.4;3.6;7.4;78.24493724;18.20071496
21/11/2019 13:00;2391;;0.1;782;5.6;1.8667;3;49.45329874;23.44986774
23/11/2019 13:00;2391;;0;785;27.8;6.95;19.2;262.234834;29.73062483
23/11/2019 19:00;2391;;1.4;785;27.8;6.95;19.2;254.9066088;35.20445979
23/11/2019 22:00;2391;;0.8;786;65.6;3.6444;15.2;245.6096929;36.41599923
24/11/2019 02:00;2391;;0.3;786;65.6;3.6444;15.2;234.6375381;39.15355029
24/11/2019 01:00;2391;;0.3;786;65.6;3.6444;15.2;233.100825;40.31420526
24/11/2019 04:00;2391;;0.9;786;65.6;3.6444;15.2;239.7886776;37.66365102
24/11/2019 07:00;2391;;0.9;786;65.6;3.6444;15.2;250.4000456;36.84593765
24/11/2019 10:00;2391;;0;786;65.6;3.6444;15.2;258.9550172;34.94630776
24/11/2019 13:00;2391;;0;786;65.6;3.6444;15.2;261.9439551;33.80864193
28/11/2019 19:00;2391;;0;790;62.4;3.2842;9.2;261.6625556;24.15124883
28/11/2019 22:00;2391;;1.5;790;62.4;3.2842;9.2;235.2532132;21.68608681
29/11/2019 02:00;2391;;2;790;62.4;3.2842;9.2;197.1244896;19.93894847
29/11/2019 01:00;2391;;2;790;62.4;3.2842;9.2;202.5332501;20.96448549
29/11/2019 04:00;2391;;1.6;790;62.4;3.2842;9.2;187.431408;16.72347027
29/11/2019 07:00;2391;;1.8;790;62.4;3.2842;9.2;185.355825;3.310452688
29/11/2019 10:00;2391;;0.2;790;62.4;3.2842;9.2;341.1310005;8.599112163
29/11/2019 13:00;2391;;0;790;62.4;3.2842;9.2;347.9777233;11.37345757
01/12/2019 19:00;2391;;0.3;793;7.6;2.5333;5.4;241.1497101;19.63845658
01/12/2019 22:00;2391;;2;793;7.6;2.5333;5.4;211.8490513;24.00872335
02/12/2019 19:00;2391;;0.1;797;19.6;1.5077;5.2;262.0767407;20.17459504
02/12/2019 22:00;2391;;0.2;797;19.6;1.5077;5.2;251.2882621;20.22711262
03/12/2019 02:00;2391;;0;797;19.6;1.5077;5.2;252.6277515;19.31819849
03/12/2019 01:00;2391;;0;797;19.6;1.5077;5.2;253.9741326;20.14696851
03/12/2019 04:00;2391;;0;797;19.6;1.5077;5.2;255.2564372;18.21266027
05/12/2019 19:00;2391;;0.6;802;42;5.25;16.6;307.6749376;43.98534171
05/12/2019 22:00;2391;;0.7;802;42;5.25;16.6;297.8811677;38.10415361
06/12/2019 02:00;2391;;0.3;802;42;5.25;16.6;288.9134901;42.89810892
06/12/2019 01:00;2391;;0.3;802;42;5.25;16.6;286.9785902;38.44674199
06/12/2019 04:00;2391;;1;802;42;5.25;16.6;286.8971764;48.54896013
06/12/2019 19:00;2391;;1;803;11;0.9167;2.2;274.2815362;38.62980637
06/12/2019 22:00;2391;;0.6;803;11;0.9167;2.2;256.7335192;26.03272786
07/12/2019 02:00;2391;;0.8;803;11;0.9167;2.2;245.6589101;18.99226158
07/12/2019 01:00;2391;;0.8;803;11;0.9167;2.2;247.2229762;20.21976837
07/12/2019 04:00;2391;;0.2;803;11;0.9167;2.2;244.4930619;17.46085456
10/12/2019 22:00;2391;;0.7;809;23.6;3.9333;10.4;288.0041616;17.32850646
11/12/2019 02:00;2391;;0;809;23.6;3.9333;10.4;241.7712238;11.10586485
11/12/2019 01:00;2391;;0;809;23.6;3.9333;10.4;235.1755108;8.657516099
11/12/2019 04:00;2391;;3.3;809;23.6;3.9333;10.4;256.7335192;13.01636393
11/12/2019 22:00;2391;;0.8;817;8.6;2.15;4.8;316.5074358;5.537148183
12/12/2019 02:00;2391;;0;817;8.6;2.15;4.8;15.70863783;6.847757297
12/12/2019 01:00;2391;;0;817;8.6;2.15;4.8;28.95099521;5.532356189
12/12/2019 19:00;2391;;1.1;820;9.8;2.45;5.4;277.0679867;38.50561015
12/12/2019 22:00;2391;;0.5;820;9.8;2.45;5.4;275.5721978;29.70134975
19/12/2019 19:00;2391;;0;831;64;10.6667;23;296.5650512;9.212600067
19/12/2019 22:00;2391;;2.3;831;64;10.6667;23;310.0728901;8.479846815
20/12/2019 01:00;2391;;3;831;64;10.6667;23;313.4234499;7.941694089
23/12/2019 02:00;2391;;2.2;834;27;13.5;23.6;280.9228047;11.95865043
23/12/2019 01:00;2391;;2.1;834;27;13.5;23.6;259.9579764;10.04183972
23/12/2019 04:00;2391;;2;835;6;1.5;3.2;296.901093;15.70775328
23/12/2019 07:00;2391;;2.6;835;6;1.5;3.2;305.103328;17.37405759
23/12/2019 19:00;2391;;0;837;34.2;3.42;9.4;307.2115209;24.18482989
23/12/2019 22:00;2391;;1;837;34.2;3.42;9.4;298.0245005;28.93695133
24/12/2019 02:00;2391;;0.3;837;34.2;3.42;9.4;248.5828336;25.66850103
24/12/2019 01:00;2391;;0.3;837;34.2;3.42;9.4;254.4550807;30.36264601
24/12/2019 04:00;2391;;1.6;837;34.2;3.42;9.4;234.7666794;18.03235564
24/12/2019 13:00;2391;;0.3;838;15;2.5;7.4;282.9946168;5.496765594
24/12/2019 19:00;2391;;1;838;15;2.5;7.4;310.8403577;8.032679379
24/12/2019 22:00;2391;;2;839;6.2;1.55;2.2;275.2900812;5.585791708
25/12/2019 01:00;2391;;2.8;839;6.2;1.55;2.2;180.535459;11.0214813
26/12/2019 19:00;2391;;0;840;5;1.6667;3.4;196.8583988;3.551633568
26/12/2019 22:00;2391;;0;840;5;1.6667;3.4;158.7907739;7.402397247
27/12/2019 22:00;2391;;0;842;10.4;3.4667;8.8;125.9806776;9.291719001
28/12/2019 01:00;2391;;0;842;10.4;3.4667;8.8;131.1214755;8.613904225
30/12/2019 19:00;2391;;0.1;847;19.4;6.4667;12.8;66.41296947;7.979675307
30/12/2019 22:00;2391;;0.1;847;19.4;6.4667;12.8;77.82854179;5.373797354
